"","Year","Survey","Leg","Site","Sex","CW","Chela.Ht","Recruit.Status","Shell.Condition","Leg.Condition","Bitter","Blackmat","Latitude","Longitude","Jul.Day","Depth","Temp","mat_stat"
"60393",2010,"RKC",2,"Port_Frederick","1",124,19,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60395",2010,"RKC",2,"Port_Frederick","1",122,18,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60401",2010,"RKC",2,"Port_Frederick","1",128,27,"Pre_Recruit","4","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"2"
"60404",2010,"RKC",2,"Port_Frederick","1",124,20,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60405",2010,"RKC",2,"Port_Frederick","1",110,15,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60406",2010,"RKC",2,"Port_Frederick","1",122,20,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60407",2010,"RKC",2,"Port_Frederick","1",122,20,"Pre_Recruit","3","1","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60408",2010,"RKC",2,"Port_Frederick","1",128,18,"Pre_Recruit","3","1","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60409",2010,"RKC",2,"Port_Frederick","1",123,18,"Pre_Recruit","3","0","1","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60412",2010,"RKC",2,"Port_Frederick","1",127,19,"Pre_Recruit","3","1","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60413",2010,"RKC",2,"Port_Frederick","1",116,21,"Pre_Recruit","3","1","0","0",58.00767,-135.6092,180,58,5.94998471589487,"2"
"60414",2010,"RKC",2,"Port_Frederick","1",116,18,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60415",2010,"RKC",2,"Port_Frederick","1",116,15,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60416",2010,"RKC",2,"Port_Frederick","1",121,17,"Pre_Recruit","3","1","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60417",2010,"RKC",2,"Port_Frederick","1",115,16,"Pre_Recruit","3","0","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60418",2010,"RKC",2,"Port_Frederick","1",117,18,"Pre_Recruit","3","1","0","0",58.00767,-135.6092,180,58,5.94998471589487,"1"
"60423",2010,"RKC",2,"Port_Frederick","1",106,13,"Juvenile","3","0","0","0",58.01223,-135.6029,180,61,5.94998471589487,"1"
"60442",2010,"RKC",2,"Port_Frederick","1",119,22,"Pre_Recruit","3","0","1","0",58.01223,-135.6029,180,61,5.94998471589487,"2"
"60456",2010,"RKC",2,"Port_Frederick","1",108,15,"Juvenile","3","0","0","0",58.01223,-135.6029,180,61,5.94998471589487,"1"
"60458",2010,"RKC",2,"Port_Frederick","1",118,18,"Pre_Recruit","3","0","0","0",58.01223,-135.6029,180,61,5.94998471589487,"1"
"60460",2010,"RKC",2,"Port_Frederick","1",108,17,"Juvenile","3","1","0","0",58.01223,-135.6029,180,61,5.94998471589487,"1"
"60463",2010,"RKC",2,"Port_Frederick","1",118,19,"Pre_Recruit","3","0","1","0",58.00975,-135.5878,180,35,5.94998471589487,"1"
"60466",2010,"RKC",2,"Port_Frederick","1",109,19,"Juvenile","3","1","1","0",58.00975,-135.5878,180,35,5.94998471589487,"2"
"60467",2010,"RKC",2,"Port_Frederick","1",109,15,"Juvenile","3","1","1","0",58.00975,-135.5878,180,35,5.94998471589487,"1"
"60468",2010,"RKC",2,"Port_Frederick","1",120,18,"Pre_Recruit","3","0","0","0",58.00975,-135.5878,180,35,5.94998471589487,"1"
"60469",2010,"RKC",2,"Port_Frederick","1",121,19,"Pre_Recruit","3","1","1","0",58.00975,-135.5878,180,35,5.94998471589487,"1"
"60470",2010,"RKC",2,"Port_Frederick","1",119,18,"Pre_Recruit","3","0","0","0",58.00975,-135.5878,180,35,5.94998471589487,"1"
"60486",2010,"RKC",2,"Port_Frederick","1",118,20,"Pre_Recruit","3","1","0","0",58.01735,-135.5861,180,55,5.94998471589487,"1"
"60491",2010,"RKC",2,"Port_Frederick","1",117,20,"Pre_Recruit","3","1","1","0",58.01735,-135.5861,180,55,5.94998471589487,"2"
"60512",2010,"RKC",2,"Port_Frederick","1",107,15,"Juvenile","3","0","0","0",58.01735,-135.5861,180,55,5.94998471589487,"1"
"60516",2010,"RKC",2,"Port_Frederick","1",117,18,"Pre_Recruit","3","0","0","0",58.01735,-135.5861,180,55,5.94998471589487,"1"
"60518",2010,"RKC",2,"Port_Frederick","1",120,24,"Pre_Recruit","4","1","0","0",58.01735,-135.5861,180,55,5.94998471589487,"2"
"60519",2010,"RKC",2,"Port_Frederick","1",110,14,"Pre_Recruit","3","0","0","0",58.01735,-135.5861,180,55,5.94998471589487,"1"
"60558",2010,"RKC",2,"Port_Frederick","1",108,14,"Juvenile","3","1","0","0",58.0246,-135.6035,180,66,5.94998471589487,"1"
"60559",2010,"RKC",2,"Port_Frederick","1",120,16,"Pre_Recruit","3","0","0","0",57.02532,-135.599,180,66,5.94998471589487,"1"
"60563",2010,"RKC",2,"Port_Frederick","1",117,18,"Pre_Recruit","3","0","0","0",57.02532,-135.599,180,66,5.94998471589487,"1"
"60584",2010,"RKC",2,"Port_Frederick","1",122,19,"Pre_Recruit","3","1","0","0",57.02532,-135.599,180,66,5.94998471589487,"1"
"60586",2010,"RKC",2,"Port_Frederick","1",111,15,"Pre_Recruit","3","0","1","0",57.02532,-135.599,180,66,5.94998471589487,"1"
"60593",2010,"RKC",2,"Port_Frederick","1",112,15,"Pre_Recruit","3","0","0","0",57.02532,-135.599,180,66,5.94998471589487,"1"
"60601",2010,"RKC",2,"Port_Frederick","1",113,17,"Pre_Recruit","3","0","0","0",58.02722,-135.603,180,64,5.94998471589487,"1"
"60619",2010,"RKC",2,"Port_Frederick","1",120,20,"Pre_Recruit","3","0","1","0",58.04327,-135.5864,180,74,5.94998471589487,"1"
"60621",2010,"RKC",2,"Port_Frederick","1",116,18,"Pre_Recruit","3","0","0","0",58.04327,-135.5864,180,74,5.94998471589487,"1"
"60622",2010,"RKC",2,"Port_Frederick","1",111,21,"Pre_Recruit","3","1","1","0",58.04327,-135.5864,180,74,5.94998471589487,"2"
"60624",2010,"RKC",2,"Port_Frederick","1",102,16,"Juvenile","3","0","1","0",58.11902,-135.4705,181,66,5.94998471589487,"1"
"60627",2010,"RKC",2,"Port_Frederick","1",114,16,"Pre_Recruit","3","0","0","0",58.11902,-135.4705,181,66,5.94998471589487,"1"
"60629",2010,"RKC",2,"Port_Frederick","1",102,16,"Juvenile","3","1","0","0",58.11672,-135.4711,181,68,5.94998471589487,"1"
"60630",2010,"RKC",2,"Port_Frederick","1",107,15,"Juvenile","3","0","0","0",58.11672,-135.4711,181,68,5.94998471589487,"1"
"60631",2010,"RKC",2,"Port_Frederick","1",100,15,"Juvenile","3","0","0","0",58.11672,-135.4711,181,68,5.94998471589487,"1"
"60635",2010,"RKC",2,"Port_Frederick","1",104,17,"Juvenile","3","0","1","0",58.09335,-135.4887,181,28,5.94998471589487,"1"
"60636",2010,"RKC",2,"Port_Frederick","1",110,21,"Pre_Recruit","5","1","0","0",58.09335,-135.4887,181,28,5.94998471589487,"2"
"60637",2010,"RKC",2,"Port_Frederick","1",96,15,"Juvenile","3","0","0","0",58.07363,-135.5181,181,25,5.94998471589487,"1"
"60641",2010,"RKC",2,"Port_Frederick","1",116,22,"Pre_Recruit","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60642",2010,"RKC",2,"Port_Frederick","1",118,22,"Pre_Recruit","4","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60643",2010,"RKC",2,"Port_Frederick","1",113,22,"Pre_Recruit","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60645",2010,"RKC",2,"Port_Frederick","1",113,21,"Pre_Recruit","4","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60646",2010,"RKC",2,"Port_Frederick","1",103,19,"Juvenile","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60648",2010,"RKC",2,"Port_Frederick","1",106,20,"Juvenile","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60649",2010,"RKC",2,"Port_Frederick","1",114,19,"Pre_Recruit","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"1"
"60650",2010,"RKC",2,"Port_Frederick","1",115,23,"Pre_Recruit","4","0","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60651",2010,"RKC",2,"Port_Frederick","1",105,18,"Juvenile","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"2"
"60652",2010,"RKC",2,"Port_Frederick","1",100,14,"Juvenile","3","1","0","0",58.07363,-135.5181,181,25,5.94998471589487,"1"
"60673",2010,"RKC",2,"Port_Frederick","1",113,17,"Pre_Recruit","3","0","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60674",2010,"RKC",2,"Port_Frederick","1",98,13,"Juvenile","3","0","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60675",2010,"RKC",2,"Port_Frederick","1",120,19,"Pre_Recruit","3","0","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60676",2010,"RKC",2,"Port_Frederick","1",109,15,"Juvenile","3","1","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60677",2010,"RKC",2,"Port_Frederick","1",116,22,"Pre_Recruit","3","1","0","0",58.07615,-135.5238,181,64,5.94998471589487,"2"
"60678",2010,"RKC",2,"Port_Frederick","1",108,17,"Juvenile","3","0","1","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60679",2010,"RKC",2,"Port_Frederick","1",109,16,"Juvenile","3","0","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60680",2010,"RKC",2,"Port_Frederick","1",104,15,"Juvenile","3","0","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60681",2010,"RKC",2,"Port_Frederick","1",119,19,"Pre_Recruit","3","0","0","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60682",2010,"RKC",2,"Port_Frederick","1",121,19,"Pre_Recruit","3","1","1","0",58.07615,-135.5238,181,64,5.94998471589487,"1"
"60703",2010,"RKC",2,"Port_Frederick","1",114,21,"Pre_Recruit","3","0","1","0",58.06695,-135.5499,181,70,5.94998471589487,"2"
"60704",2010,"RKC",2,"Port_Frederick","1",117,19,"Pre_Recruit","3","0","0","0",58.06695,-135.5499,181,70,5.94998471589487,"1"
"60705",2010,"RKC",2,"Port_Frederick","1",76,9,"Juvenile","3","0","0","0",58.06695,-135.5499,181,70,5.94998471589487,"1"
"60707",2010,"RKC",2,"Port_Frederick","1",116,18,"Pre_Recruit","3","0","1","0",58.06695,-135.5499,181,70,5.94998471589487,"1"
"60708",2010,"RKC",2,"Port_Frederick","1",119,18,"Pre_Recruit","3","0","0","0",58.06695,-135.5499,181,70,5.94998471589487,"1"
"60758",2010,"RKC",2,"Port_Frederick","1",110,16,"Pre_Recruit","3","0","0","0",58.0477,-135.6341,181,18,5.94998471589487,"1"
"60785",2010,"RKC",2,"Port_Frederick","1",111,17,"Pre_Recruit","3","0","0","0",58.0524,-135.6039,181,61,5.94998471589487,"1"
"60794",2010,"RKC",2,"Port_Frederick","1",105,16,"Juvenile","3","0","0","0",58.0524,-135.6039,181,61,5.94998471589487,"1"
"60800",2010,"RKC",2,"Port_Frederick","1",104,15,"Juvenile","3","0","0","0",58.07188,-135.5867,181,59,5.94998471589487,"1"
"60801",2010,"RKC",2,"Port_Frederick","1",102,14,"Juvenile","3","0","0","0",58.07188,-135.5867,181,59,5.94998471589487,"1"
"60802",2010,"RKC",2,"Port_Frederick","1",103,14,"Juvenile","3","0","1","0",58.07188,-135.5867,181,59,5.94998471589487,"1"
"60914",2010,"RKC",3,"Gambier_Bay","1",116,23,"Pre_Recruit","4","1","0","0",57.4455,-133.5598,197,43,6.29329471378092,"2"
"60915",2010,"RKC",3,"Gambier_Bay","1",128,18,"Pre_Recruit","3","1","0","0",57.44183,-133.9337,197,40,6.29329471378092,"1"
"60916",2010,"RKC",3,"Gambier_Bay","1",151,30,"Recruit","3","0","0","0",57.44183,-133.9337,197,40,6.29329471378092,"2"
"60917",2010,"RKC",3,"Gambier_Bay","1",127,20,"Pre_Recruit","3","0","1","0",57.44183,-133.9337,197,40,6.29329471378092,"1"
"60918",2010,"RKC",3,"Gambier_Bay","1",125,20,"Pre_Recruit","3","0","0","0",57.44183,-133.9337,197,40,6.29329471378092,"1"
"60920",2010,"RKC",3,"Gambier_Bay","1",117,22,"Pre_Recruit","5","1","0","0",57.44017,-133.941,197,26,6.29329471378092,"2"
"60921",2010,"RKC",3,"Gambier_Bay","1",97,14,"Juvenile","3","1","1","0",57.4365,-133.9632,197,23,6.29329471378092,"1"
"60922",2010,"RKC",3,"Gambier_Bay","1",140,30,"Post_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60923",2010,"RKC",3,"Gambier_Bay","1",136,23,"Pre_Recruit","3","1","1","0",57.44483,-133.9528,197,37,6.29329471378092,"1"
"60924",2010,"RKC",3,"Gambier_Bay","1",140,30,"Post_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60925",2010,"RKC",3,"Gambier_Bay","1",140,31,"Post_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60926",2010,"RKC",3,"Gambier_Bay","1",164,37,"Post_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60927",2010,"RKC",3,"Gambier_Bay","1",120,23,"Pre_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60928",2010,"RKC",3,"Gambier_Bay","1",138,27,"Post_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60929",2010,"RKC",3,"Gambier_Bay","1",131,27,"Pre_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60930",2010,"RKC",3,"Gambier_Bay","1",119,25,"Pre_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60931",2010,"RKC",3,"Gambier_Bay","1",116,20,"Pre_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60932",2010,"RKC",3,"Gambier_Bay","1",143,24,"Post_Recruit","4","1","1","0",57.44483,-133.9528,197,37,6.29329471378092,"1"
"60933",2010,"RKC",3,"Gambier_Bay","1",112,21,"Pre_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60934",2010,"RKC",3,"Gambier_Bay","1",131,27,"Pre_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60935",2010,"RKC",3,"Gambier_Bay","1",143,29,"Post_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60936",2010,"RKC",3,"Gambier_Bay","1",138,24,"Post_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"1"
"60937",2010,"RKC",3,"Gambier_Bay","1",124,29,"Pre_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60938",2010,"RKC",3,"Gambier_Bay","1",140,31,"Post_Recruit","5","0","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60939",2010,"RKC",3,"Gambier_Bay","1",110,21,"Pre_Recruit","5","1","0","0",57.44483,-133.9528,197,37,6.29329471378092,"2"
"60940",2010,"RKC",3,"Gambier_Bay","1",144,24,"Recruit","3","0","1","0",57.44483,-133.9528,197,37,6.29329471378092,"1"
"60941",2010,"RKC",3,"Gambier_Bay","1",106,16,"Juvenile","3","0","1","0",57.44483,-133.9528,197,37,6.29329471378092,"1"
"60942",2010,"RKC",3,"Gambier_Bay","1",148,31,"Recruit","3","1","0","0",57.446,-133.9445,197,39,6.29329471378092,"2"
"60944",2010,"RKC",3,"Gambier_Bay","1",109,21,"Juvenile","5","1","0","0",57.446,-133.9445,197,39,6.29329471378092,"2"
"60945",2010,"RKC",3,"Gambier_Bay","1",161,39,"Post_Recruit","5","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60946",2010,"RKC",3,"Gambier_Bay","1",135,27,"Pre_Recruit","4","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60947",2010,"RKC",3,"Gambier_Bay","1",147,32,"Post_Recruit","4","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60948",2010,"RKC",3,"Gambier_Bay","1",135,26,"Pre_Recruit","5","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60949",2010,"RKC",3,"Gambier_Bay","1",148,34,"Recruit","3","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60950",2010,"RKC",3,"Gambier_Bay","1",136,20,"Pre_Recruit","3","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"1"
"60952",2010,"RKC",3,"Gambier_Bay","1",99,15,"Juvenile","3","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"1"
"60953",2010,"RKC",3,"Gambier_Bay","1",155,30,"Post_Recruit","4","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60954",2010,"RKC",3,"Gambier_Bay","1",156,37,"Post_Recruit","4","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60955",2010,"RKC",3,"Gambier_Bay","1",156,36,"Post_Recruit","5","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60956",2010,"RKC",3,"Gambier_Bay","1",144,32,"Post_Recruit","5","1","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60957",2010,"RKC",3,"Gambier_Bay","1",159,35,"Post_Recruit","5","1","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60958",2010,"RKC",3,"Gambier_Bay","1",126,26,"Pre_Recruit","4","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60959",2010,"RKC",3,"Gambier_Bay","1",128,19,"Pre_Recruit","3","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"1"
"60961",2010,"RKC",3,"Gambier_Bay","1",167,37,"Post_Recruit","4","0","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60962",2010,"RKC",3,"Gambier_Bay","1",132,27,"Pre_Recruit","5","1","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60963",2010,"RKC",3,"Gambier_Bay","1",142,31,"Post_Recruit","4","1","0","0",57.45617,-133.9373,197,46,6.29329471378092,"2"
"60964",2010,"RKC",3,"Gambier_Bay","1",131,25,"Pre_Recruit","5","0","0","0",57.45983,-133.9315,197,48,6.29329471378092,"2"
"60965",2010,"RKC",3,"Gambier_Bay","1",116,22,"Pre_Recruit","4","0","0","0",57.45983,-133.9315,197,48,6.29329471378092,"2"
"60966",2010,"RKC",3,"Gambier_Bay","1",98,14,"Juvenile","3","0","0","0",57.45983,-133.9315,197,48,6.29329471378092,"1"
"60967",2010,"RKC",3,"Gambier_Bay","1",119,14,"Pre_Recruit","3","1","1","0",57.48583,-133.9122,197,23,6.29329471378092,"1"
"60968",2010,"RKC",3,"Gambier_Bay","1",120,23,"Pre_Recruit","4","0","0","0",57.48583,-133.9122,197,23,6.29329471378092,"2"
"60970",2010,"RKC",3,"Gambier_Bay","1",126,27,"Pre_Recruit","5","1","0","0",57.48583,-133.9122,197,23,6.29329471378092,"2"
"60971",2010,"RKC",3,"Gambier_Bay","1",138,26,"Post_Recruit","5","1","0","0",57.48583,-133.9122,197,23,6.29329471378092,"2"
"60972",2010,"RKC",3,"Gambier_Bay","1",144,32,"Recruit","3","0","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60973",2010,"RKC",3,"Gambier_Bay","1",113,16,"Pre_Recruit","3","0","1","0",57.52133,-133.9338,197,21,6.29329471378092,"1"
"60974",2010,"RKC",3,"Gambier_Bay","1",140,27,"Post_Recruit","5","1","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60975",2010,"RKC",3,"Gambier_Bay","1",139,30,"Recruit","3","0","1","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60978",2010,"RKC",3,"Gambier_Bay","1",116,20,"Pre_Recruit","5","1","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60979",2010,"RKC",3,"Gambier_Bay","1",123,27,"Pre_Recruit","5","0","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60980",2010,"RKC",3,"Gambier_Bay","1",139,31,"Recruit","3","0","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60981",2010,"RKC",3,"Gambier_Bay","1",141,31,"Post_Recruit","5","1","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60982",2010,"RKC",3,"Gambier_Bay","1",122,26,"Pre_Recruit","5","1","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60983",2010,"RKC",3,"Gambier_Bay","1",131,25,"Pre_Recruit","5","0","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60984",2010,"RKC",3,"Gambier_Bay","1",151,34,"Recruit","3","0","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60985",2010,"RKC",3,"Gambier_Bay","1",128,29,"Pre_Recruit","5","0","0","0",57.52133,-133.9338,197,21,6.29329471378092,"2"
"60987",2010,"RKC",3,"Gambier_Bay","1",122,23,"Pre_Recruit","3","0","0","0",57.4825,-133.9032,197,55,6.29329471378092,"2"
"60988",2010,"RKC",3,"Gambier_Bay","1",121,19,"Pre_Recruit","3","0","0","0",57.4825,-133.9032,197,55,6.29329471378092,"1"
"60989",2010,"RKC",3,"Gambier_Bay","1",128,25,"Pre_Recruit","4","0","0","0",57.4825,-133.9032,197,55,6.29329471378092,"2"
"60990",2010,"RKC",3,"Gambier_Bay","1",123,23,"Pre_Recruit","4","1","0","0",57.4825,-133.9032,197,55,6.29329471378092,"2"
"60991",2010,"RKC",3,"Gambier_Bay","1",107,15,"Juvenile","3","1","0","0",57.4825,-133.9032,197,55,6.29329471378092,"1"
"60992",2010,"RKC",3,"Gambier_Bay","1",124,24,"Pre_Recruit","4","1","0","0",57.4825,-133.9032,197,55,6.29329471378092,"2"
"60996",2010,"RKC",3,"Gambier_Bay","1",121,22,"Pre_Recruit","5","0","0","0",57.4825,-133.9032,197,55,6.29329471378092,"2"
"60998",2010,"RKC",3,"Gambier_Bay","1",116,25,"Pre_Recruit","4","1","0","0",57.4825,-133.9032,197,55,6.29329471378092,"2"
"61012",2010,"RKC",3,"Gambier_Bay","1",122,23,"Pre_Recruit","3","0","1","0",57.44517,-133.8632,197,110,6.29329471378092,"2"
"61020",2010,"RKC",3,"Gambier_Bay","1",124,23,"Pre_Recruit","3","0","0","0",57.43567,-133.8798,197,45,6.29329471378092,"2"
"61037",2010,"RKC",3,"Gambier_Bay","1",124,19,"Pre_Recruit","4","0","1","0",57.48347,-134.0454,198,27,6.29329471378092,"1"
"61049",2010,"RKC",3,"Gambier_Bay","1",128,24,"Pre_Recruit","3","0","0","0",57.48643,-133.9961,198,47,6.29329471378092,"2"
"61050",2010,"RKC",3,"Gambier_Bay","1",127,25,"Pre_Recruit","3","0","0","0",57.48643,-133.9961,198,47,6.29329471378092,"2"
"61075",2010,"RKC",3,"Gambier_Bay","1",127,26,"Pre_Recruit","4","0","0","0",57.47752,-133.9976,198,53,6.29329471378092,"2"
"61076",2010,"RKC",3,"Gambier_Bay","1",126,24,"Pre_Recruit","4","0","0","0",57.47752,-133.9976,198,53,6.29329471378092,"2"
"61081",2010,"RKC",3,"Holkham_Bay","1",125,26,"Pre_Recruit","4","0","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61082",2010,"RKC",3,"Holkham_Bay","1",152,37,"Recruit","3","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61083",2010,"RKC",3,"Holkham_Bay","1",147,34,"Recruit","3","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61084",2010,"RKC",3,"Holkham_Bay","1",148,35,"Recruit","3","0","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61085",2010,"RKC",3,"Holkham_Bay","1",147,33,"Post_Recruit","4","1","0","1",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61086",2010,"RKC",3,"Holkham_Bay","1",149,33,"Post_Recruit","4","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61087",2010,"RKC",3,"Holkham_Bay","1",144,33,"Recruit","3","0","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61088",2010,"RKC",3,"Holkham_Bay","1",111,20,"Pre_Recruit","3","0","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61090",2010,"RKC",3,"Holkham_Bay","1",133,30,"Pre_Recruit","4","0","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61091",2010,"RKC",3,"Holkham_Bay","1",127,29,"Pre_Recruit","5","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61092",2010,"RKC",3,"Holkham_Bay","1",109,21,"Juvenile","4","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61093",2010,"RKC",3,"Holkham_Bay","1",125,26,"Pre_Recruit","4","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
"61095",2010,"RKC",3,"Holkham_Bay","1",124,26,"Pre_Recruit","3","1","0","0",57.71328,-133.6304,202,45,5.7969162304878,"2"
