Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2412	5.78145	3.2999028	156.2221	155.3051	7.021867	33.59676
2413	5.77297	3.2998776	155.9573	155.0420	7.022905	33.60504
2414	5.76283	3.2999406	155.7041	154.7904	7.024100	33.61597
2415	5.75471	3.3000601	155.4333	154.5212	7.025019	33.62555
2416	5.74967	3.3000979	155.1651	154.2547	7.025606	33.63113
2417	5.74593	3.3001293	154.9154	154.0066	7.026038	33.63533
2418	5.74306	3.3000978	154.6596	153.7524	7.026398	33.63797
2419	5.74024	3.2999907	154.4067	153.5011	7.026792	33.63970
2420	5.73711	3.2999718	154.1537	153.2496	7.027176	33.64272
2421	5.73439	3.2999718	153.8888	152.9864	7.027501	33.64557
2422	5.73298	3.2999402	153.6330	152.7321	7.027683	33.64675
2423	5.73167	3.2999087	153.3800	152.4807	7.027853	33.64783
2424	5.73061	3.2999086	153.1270	152.2293	7.027976	33.64901
2425	5.72970	3.2999085	152.8622	151.9662	7.028081	33.65004
2426	5.72874	3.2998707	152.6062	151.7118	7.028211	33.65070
2427	5.72688	3.2998455	152.3503	151.4574	7.028445	33.65240
2428	5.72466	3.2998454	152.0973	151.2060	7.028709	33.65474
2429	5.72229	3.2997824	151.8357	150.9460	7.029024	33.65652
2430	5.71957	3.2997887	151.5613	150.6733	7.029346	33.65945
2431	5.71680	3.2998453	151.2900	150.4038	7.029647	33.66299
2432	5.71549	3.2997822	151.0254	150.1407	7.029834	33.66371
2433	5.71403	3.2997822	150.7632	149.8802	7.030005	33.66530
2434	5.71211	3.2997192	150.5073	149.6259	7.030265	33.66663
2435	5.70990	3.2997191	150.2484	149.3686	7.030529	33.66897
2436	5.70798	3.2998135	149.9800	149.1019	7.030707	33.67209
2437	5.70652	3.2998386	149.7092	148.8328	7.030865	33.67396
2438	5.70531	3.2999329	149.4533	148.5785	7.030957	33.67637
