Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.17783	8.51999	12.4812
30.18519	8.50823	12.7114
30.18875	8.49804	12.9507
30.18463	8.48963	13.1840
30.18892	8.47631	13.4293
30.19409	8.46274	13.6505
30.20050	8.45180	13.8868
30.20779	8.44356	14.1110
30.21207	8.43845	14.3443
30.21414	8.43554	14.5653
30.21621	8.43355	14.7925
30.21704	8.43231	15.0197
30.22283	8.43096	15.2500
30.23035	8.43102	15.4741
30.24332	8.43403	15.7014
30.26064	8.44022	15.9285
30.25927	8.45169	16.1618
30.25856	8.46284	16.3860
30.25638	8.47200	16.6283
30.24972	8.47928	16.8525
30.22827	8.48262	17.0767
30.22618	8.47707	17.3159
30.24541	8.46866	17.5583
30.24633	8.46672	17.7945
30.19570	8.46376	18.0188
30.19970	8.43791	18.2489
30.23032	8.39647	18.4792
30.26489	8.36018	18.7184
30.29556	8.33590	18.9487
30.32276	8.32243	19.1789
30.33197	8.31797	19.4091
30.33771	8.31604	19.6363
30.33806	8.31250	19.8665
30.33541	8.30767	20.0968
30.32490	8.29973	20.3149
30.32497	8.28615	20.5452
30.33726	8.26808	20.7754
30.35870	8.25190	21.0055
30.37012	8.24166	21.2389
30.37215	8.23588	21.4599
30.37297	8.23073	21.6933
30.37361	8.22543	21.9174
30.37613	8.21644	22.1446
30.40500	8.19631	22.3688
30.42827	8.17341	22.5928
30.45142	8.15144	22.8080
30.47122	8.12814	23.0443
30.48806	8.10827	23.2653
30.50236	8.09172	23.4865
30.50983	8.08009	23.7168
30.51681	8.07166	23.9440
30.52194	8.06595	24.1651
30.52434	8.06157	24.3953
30.52959	8.05581	24.6165
30.53885	8.04915	24.8375
30.54461	8.04355	25.0739
30.54687	8.03897	25.2979
30.54896	8.03465	25.5131
30.55435	8.03055	25.7433
30.55695	8.02857	25.9704
30.55740	8.02682	26.1947
30.55879	8.02474	26.4219
30.55962	8.02255	26.6369
30.56260	8.02000	26.8641
30.56506	8.01760	27.0913
30.56421	8.01515	27.3185
30.56539	8.00886	27.5578
30.57219	7.99869	27.8032
30.57798	7.98937	28.0667
30.58365	7.98022	28.2939
30.59022	7.97032	28.5393
30.59774	7.96122	28.7756
30.60650	7.95409	29.0178
30.61348	7.94930	29.2512
30.61841	7.94611	29.4934
30.61723	7.94276	29.7267
30.61928	7.93527	29.9569
30.62752	7.92543	30.2023
30.63210	7.91783	30.4416
30.63955	7.91145	30.6900
30.64573	7.90497	30.9173
30.65090	7.89828	31.1504
30.65741	7.89180	31.3868
30.66053	7.88707	31.6259
30.66283	7.88320	31.8623
30.66618	7.87964	32.1016
30.66724	7.87757	32.3378
30.66896	7.87571	32.5802
30.67001	7.87417	32.8074
30.67159	7.87226	33.0437
30.67170	7.87088	33.2920
30.67309	7.86955	33.5283
30.67298	7.86844	33.7586
30.67381	7.86738	33.9918
30.67552	7.86605	34.2402
30.67550	7.86520	34.4856
30.67719	7.86467	34.7128
30.67765	7.86440	34.9460
30.67754	7.86403	35.1974
30.67954	7.86239	35.4246
30.67978	7.85952	35.6608
30.68406	7.85475	35.9062
30.69131	7.84902	36.1303
30.69964	7.84159	36.3697
30.70574	7.83416	36.5999
30.71292	7.82700	36.8453
30.71893	7.82043	37.0786
30.72237	7.81566	37.3178
30.72619	7.81195	37.5480
30.73398	7.80591	37.7813
30.74108	7.79923	38.0266
30.74945	7.79441	38.2660
30.75964	7.79187	38.5144
30.76189	7.79218	38.7689
30.76133	7.79345	38.9990
30.76067	7.79409	39.2352
30.76132	7.79398	39.4655
30.76149	7.79330	39.7139
30.76100	7.79261	39.9410
30.76258	7.79033	40.1804
30.76533	7.78784	40.4197
30.77160	7.78503	40.6590
30.77844	7.78233	40.8923
30.78123	7.78048	41.1285
30.78526	7.77841	41.3648
30.78910	7.77672	41.6041
30.79303	7.77492	41.8464
30.79548	7.77269	42.0857
30.79627	7.77063	42.3220
30.79719	7.76798	42.5523
30.79832	7.76470	42.7915
30.80066	7.76126	43.0278
30.80360	7.75782	43.2610
30.80503	7.75496	43.5003
30.80861	7.75078	43.7396
30.81073	7.74527	43.9638
30.81520	7.73538	44.2122
30.82207	7.72411	44.4454
30.82615	7.71227	44.6818
30.84076	7.69466	44.9241
30.85220	7.67871	45.1603
30.86218	7.66508	45.4057
30.88166	7.65003	45.6420
30.90082	7.63752	45.8722
30.90987	7.63087	46.1114
30.92014	7.62839	46.3387
30.92494	7.62908	46.5718
30.92669	7.63140	46.8082
30.92538	7.63388	47.0383
30.92497	7.63573	47.2747
30.92447	7.63720	47.5200
30.92524	7.63810	47.7473
30.92527	7.63884	47.9896
30.92574	7.63916	48.2288
30.92593	7.63958	48.4621
30.92618	7.63947	48.7044
30.92744	7.63905	48.9528
30.93182	7.63842	49.1892
30.93672	7.63794	49.4163
30.94224	7.63752	49.6557
30.94482	7.63741	49.8949
30.94877	7.63726	50.1282
30.95183	7.63773	50.3765
30.95457	7.63752	50.6098
30.95904	7.63678	50.8522
30.96172	7.63441	51.0823
30.96377	7.63198	51.3277
30.96575	7.62955	51.5671
30.96829	7.62628	51.8002
30.97062	7.62280	52.0425
30.97116	7.61879	52.2788
30.97440	7.61061	52.5211
30.99809	7.59638	52.7544
31.02107	7.58810	52.9846
31.03726	7.58752	53.2330
31.03769	7.59058	53.4602
31.03421	7.59137	53.7056
31.02780	7.58747	53.9358
31.02603	7.57867	54.1721
31.02148	7.56670	54.4114
31.02375	7.55232	54.6508
31.03307	7.53811	54.8900
31.03942	7.52790	55.1294
31.04363	7.52053	55.3625
31.04439	7.51516	55.6018
31.05254	7.51032	55.8472
31.05677	7.50727	56.0712
31.05911	7.50527	56.3227
31.05976	7.50338	56.5591
31.06124	7.50012	56.7952
31.06641	7.49459	57.0255
31.07468	7.48560	57.2648
31.08096	7.47735	57.5041
31.09291	7.47157	57.7405
31.08328	7.46610	57.9827
31.15580	7.45475	58.2160
31.21860	7.45848	58.4613
31.24675	7.47845	58.7188
31.27098	7.49838	58.9732
31.26617	7.51795	59.1975
31.25817	7.53184	59.4397
31.25531	7.53974	59.6761
31.25326	7.54406	59.9153
31.25093	7.54580	60.1335
31.25148	7.54543	60.3878
31.25290	7.54485	60.6180
31.25627	7.54395	60.8514
31.25934	7.54406	61.0907
31.26443	7.54490	61.3360
31.26521	7.54711	61.5693
31.26576	7.54943	61.7965
31.26853	7.55143	62.0357
31.27309	7.55285	62.2841
31.28146	7.55333	62.5083
31.28512	7.55322	62.7445
31.25891	7.55096	62.9868
31.21926	7.53026	63.2201
31.22706	7.49060	63.4625
31.19311	7.45118	63.7019
31.20450	7.39957	63.9319
31.26970	7.35164	64.1651
31.31193	7.32891	64.4046
31.36880	7.32273	64.6225
31.40157	7.33294	64.8770
31.39567	7.35364	65.1164
31.38982	7.36983	65.3465
31.37353	7.38184	65.5889
31.34606	7.38278	65.8313
31.34404	7.36695	66.0523
31.34265	7.34677	66.2886
31.36128	7.32681	66.5370
31.36933	7.31335	66.7642
31.34836	7.30205	66.9975
31.35002	7.28326	67.2276
31.35754	7.26386	67.4700
31.37228	7.24822	67.7093
31.38601	7.23913	67.9394
31.38303	7.23688	68.1697
31.40369	7.23484	68.4060
31.39051	7.23641	68.6422
31.40227	7.23683	68.8906
31.40632	7.24106	69.1511
31.38028	7.24827	69.3964
31.38277	7.24697	69.6175
31.38810	7.24320	69.8508
31.39234	7.24242	70.0871
31.42315	7.24639	70.3232
31.40882	7.25842	70.5658
31.37564	7.26521	70.7989
31.37376	7.25805	71.0382
31.36954	7.24723	71.2745
31.37636	7.23411	71.5108
31.37567	7.22340	71.7499
31.36814	7.21222	71.9801
31.34272	7.19489	72.2103
31.36431	7.16697	72.4437
31.35043	7.14230	72.6891
31.35520	7.10889	72.9284
31.35788	7.06755	73.1646
31.39157	7.02204	73.4008
31.41631	6.98670	73.6343
31.43293	6.96370	73.8735
31.43394	6.94834	74.1036
31.42305	6.93392	74.3490
31.41481	6.91416	74.5824
31.43526	6.88876	74.8186
31.44711	6.86918	75.0486
31.45574	6.85488	75.2910
31.46409	6.84453	75.5243
31.47279	6.83780	75.7665
31.47934	6.83490	75.9968
31.47831	6.83480	76.2271
31.47691	6.83480	76.4663
31.47476	6.83340	76.6995
31.47556	6.83056	76.9358
31.47446	6.82838	77.1691
31.47659	6.82632	77.3962
31.47348	6.82487	77.6263
31.47132	6.82243	77.8597
31.46797	6.81799	78.0928
31.46774	6.81235	78.3230
31.47060	6.80578	78.5625
31.47163	6.80061	78.7957
31.47655	6.79616	79.0319
31.47987	6.79389	79.3015
31.47910	6.79347	79.5801
31.47735	6.79275	79.8102
31.47876	6.79110	80.0405
31.47904	6.78986	80.2798
31.46168	6.78810	80.5191
31.44701	6.77719	80.7615
31.46246	6.75586	80.9857
31.47430	6.73742	81.2250
31.47835	6.72416	81.4642
31.48246	6.71239	81.6945
31.48163	6.70156	81.9338
31.48611	6.68871	82.1700
31.48997	6.67670	82.4122
31.49820	6.66577	82.6424
31.50308	6.65784	82.8788
31.50394	6.65212	83.1271
31.50614	6.64635	83.3633
31.50911	6.64078	83.6058
31.50961	6.63636	83.8329
31.49719	6.63146	84.0692
31.48744	6.61813	84.3024
31.50222	6.59440	84.5448
31.51279	6.57378	84.7840
31.51739	6.55707	85.0142
31.52603	6.54114	85.2535
31.53834	6.52701	85.4956
31.54484	6.51792	85.7260
31.55042	6.51175	85.9623
31.55203	6.50775	86.2046
31.55447	6.50462	86.4378
31.55258	6.50226	86.6831
31.54710	6.49743	86.9133
31.55341	6.48886	87.1496
31.55792	6.48209	87.3738
31.56322	6.47726	87.6100
31.56380	6.47475	87.8372
31.56294	6.47306	88.0674
31.56146	6.47054	88.3098
31.55086	6.46639	88.5399
31.55370	6.45603	88.7731
31.56566	6.44475	89.0034
31.56781	6.43875	89.2456
31.57029	6.43409	89.5091
31.57332	6.42994	89.7787
31.57390	6.42742	90.0150
31.57703	6.42466	90.2392
31.57781	6.42297	90.4722
31.57858	6.42163	90.7147
31.58089	6.42087	90.9511
31.57757	6.42087	91.1872
31.57400	6.41907	91.4175
31.57365	6.41431	91.6506
31.57937	6.40867	91.8929
31.58177	6.40529	92.1323
31.57817	6.40294	92.3655
31.58026	6.39864	92.6017
31.58304	6.39418	92.8380
31.58606	6.39080	93.0713
31.58687	6.38870	93.3165
31.58566	6.38737	93.5559
31.58784	6.38527	93.7891
31.58945	6.38379	94.0222
31.58995	6.38312	94.2586
