Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.05093	6.46741	39.7476
31.06508	6.45234	39.9899
31.07698	6.44198	40.2353
31.07972	6.43542	40.4776
31.07157	6.42942	40.7261
31.06279	6.41846	40.9834
31.06479	6.39961	41.2196
31.08217	6.37923	41.4529
31.09397	6.36378	41.7105
31.10682	6.35032	41.9467
31.10940	6.33882	42.1979
31.11743	6.32588	42.4374
31.12581	6.31264	42.6826
31.13398	6.30217	42.9309
31.14251	6.29451	43.1763
31.14888	6.28460	43.4156
31.16312	6.26535	43.6639
31.18234	6.24351	43.9094
31.19680	6.22509	44.1547
31.20770	6.20990	44.3909
31.22080	6.19670	44.6362
31.22870	6.18574	44.8846
31.23336	6.17662	45.1300
31.23701	6.16466	45.3662
31.24831	6.14780	45.6025
31.27571	6.13091	45.8418
31.30978	6.11778	46.0841
31.32238	6.11224	46.3294
31.31999	6.10863	46.5626
31.32663	6.10161	46.8050
31.32714	6.09434	47.0382
31.31049	6.07711	47.2775
31.33179	6.04363	47.5168
31.34848	6.01226	47.7682
31.36611	5.98472	48.0075
31.38087	5.96348	48.2559
31.39311	5.94772	48.4982
31.39964	5.93693	48.7435
31.40337	5.92893	48.9918
31.41054	5.92108	49.2342
31.41631	5.91445	49.4765
31.42149	5.90979	49.7098
31.42640	5.90645	49.9581
31.42933	5.90458	50.2035
31.43250	5.90215	50.4548
31.43650	5.89876	50.6942
31.43821	5.89613	50.9454
31.43904	5.89401	51.1909
31.43963	5.89117	51.4363
31.43968	5.88773	51.6935
31.44059	5.88293	51.9390
31.44578	5.87670	52.1845
31.44712	5.87048	52.4267
31.45293	5.86330	52.6661
31.45906	5.85703	52.9174
31.46408	5.85152	53.1506
31.47051	5.84627	53.3960
31.47489	5.84217	53.6413
31.47861	5.83843	53.8805
31.48445	5.83470	54.1351
31.48663	5.83202	54.3742
31.48580	5.82894	54.6137
31.48594	5.82409	54.8408
31.48633	5.81712	55.0831
31.49099	5.80808	55.3315
31.51327	5.79864	55.5677
31.52654	5.79323	55.8162
31.53866	5.79106	56.0463
31.54366	5.78597	56.2705
31.55205	5.77754	56.5067
31.56121	5.76659	56.7370
31.57374	5.75307	56.9762
31.58285	5.74168	57.2125
31.59009	5.73286	57.4578
31.59620	5.72585	57.6942
31.60105	5.72076	57.9424
31.60609	5.71577	58.2000
31.61109	5.71104	58.4724
31.61674	5.70695	58.7118
31.62018	5.70353	58.9511
31.62364	5.70046	59.1903
31.63150	5.69764	59.4358
31.63391	5.69341	59.6690
31.64254	5.68918	59.8900
31.64808	5.68595	60.1384
31.64906	5.68369	60.3748
31.65155	5.68203	60.6020
31.65331	5.68077	60.8290
31.65490	5.68006	61.0745
31.65700	5.67976	61.3107
31.65835	5.67961	61.5410
31.65792	5.67951	61.7772
31.65842	5.67901	62.0043
31.66065	5.67865	62.2315
31.66315	5.67830	62.4648
31.67459	5.67699	62.6981
31.68573	5.67070	62.9313
31.69621	5.66194	63.1554
31.70600	5.65445	63.3796
31.71438	5.64770	63.6096
31.72083	5.64177	63.8490
31.72616	5.63644	64.0703
31.73129	5.63191	64.3035
31.73465	5.62859	64.5305
31.73758	5.62603	64.7578
31.74268	5.62367	64.9880
31.74596	5.62080	65.2273
31.75031	5.61748	65.4484
31.75815	5.61442	65.6817
31.76496	5.61024	65.9119
31.76957	5.60562	66.1331
31.77333	5.60210	66.3662
31.78205	5.59959	66.5965
31.79216	5.59582	66.8297
