Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
29.16921	9.42715	9.1662
29.18624	9.40418	9.4146
29.19904	9.38989	9.6569
29.20377	9.38057	9.9115
29.20718	9.37511	10.1598
29.21851	9.36905	10.4112
29.22773	9.35494	10.6596
29.24130	9.33935	10.9201
29.24864	9.32684	11.1745
29.25863	9.31528	11.4169
29.26565	9.30620	11.6683
29.26991	9.30047	11.9167
29.27324	9.29590	12.1561
29.27442	9.29172	12.4014
29.27952	9.28352	12.6437
29.29032	9.26983	12.8891
29.30343	9.24839	13.1405
29.33174	9.21455	13.3859
29.37100	9.16444	13.6343
29.41035	9.10679	13.8826
29.41927	9.03490	14.1281
29.51067	8.89456	14.3884
29.62240	8.75131	14.6217
29.68686	8.64590	14.8793
29.73077	8.55362	15.1306
29.78971	8.45121	15.3820
29.86798	8.35046	15.6335
29.92464	8.27618	15.8667
29.96059	8.22913	16.1242
29.98164	8.19765	16.3665
29.99919	8.17218	16.6179
30.01335	8.15138	16.8693
30.02556	8.13273	17.1207
30.03700	8.11575	17.3813
30.03984	8.10266	17.6387
30.04801	8.08564	17.8871
30.05762	8.06360	18.1385
30.07988	8.02660	18.3869
30.11472	7.98027	18.6292
30.14069	7.94005	18.8868
30.16817	7.90662	19.1351
30.18952	7.87693	19.3835
30.20243	7.85453	19.6289
30.21412	7.83438	19.8803
30.22584	7.81179	20.1257
30.24671	7.78138	20.3740
30.26482	7.74495	20.6254
30.29532	7.69831	20.8709
30.33169	7.64644	21.1283
30.37638	7.59147	21.3766
30.41022	7.54827	21.6220
30.43202	7.51669	21.8764
30.45146	7.48271	22.1309
30.48839	7.43390	22.3762
30.53083	7.38299	22.6306
30.56022	7.34735	22.8881
30.57957	7.32425	23.1364
30.59092	7.30985	23.3879
30.59838	7.30121	23.6454
30.60146	7.29692	23.8967
30.60253	7.29446	24.1422
30.60329	7.29242	24.4025
30.60472	7.29090	24.6480
30.60492	7.29032	24.8993
30.60382	7.29032	25.1386
30.60323	7.29011	25.3810
30.60305	7.28959	25.6263
30.60329	7.28912	25.8777
30.60312	7.28881	26.1231
30.60257	7.28818	26.3745
30.60212	7.28781	26.6168
30.60248	7.28766	26.8712
30.60313	7.28755	27.1197
