Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.54865	6.08321	35.1002
31.54680	6.09170	34.9519
31.54421	6.09958	34.7914
31.54342	6.10730	34.6250
31.54011	6.11559	34.4708
31.53658	6.12338	34.3345
31.53204	6.12974	34.1953
31.52936	6.13447	34.0651
31.52670	6.13813	33.9412
31.52580	6.14093	33.8321
31.52467	6.14368	33.7142
31.52298	6.14623	33.6082
31.52266	6.14877	33.4903
31.52295	6.15213	33.3875
31.52108	6.15641	33.2815
31.51922	6.16053	33.1817
31.51627	6.16450	33.0759
31.51339	6.16766	32.9791
31.51279	6.16939	32.8823
31.51219	6.17082	32.7975
31.51241	6.17240	32.7129
31.51075	6.17423	32.6342
31.51147	6.17586	32.5435
31.51296	6.17800	32.4376
31.51374	6.18187	32.3287
31.51203	6.18702	32.2258
31.51249	6.19308	32.1169
31.51211	6.20093	32.0079
31.50682	6.20995	31.8900
31.50206	6.21765	31.7810
31.50038	6.22382	31.6539
31.50273	6.22999	31.5359
31.49978	6.23892	31.4209
31.49357	6.24886	31.2939
31.49223	6.25688	31.1728
31.49735	6.26627	31.0579
31.49282	6.28245	30.9338
31.50475	6.30370	30.8158
31.48792	6.33917	30.6978
31.46694	6.37806	30.5919
31.44881	6.41410	30.4800
31.42833	6.44593	30.3649
31.41427	6.47347	30.2529
31.40044	6.49974	30.1288
31.38857	6.52531	30.0049
31.37682	6.55224	29.8930
31.36303	6.58273	29.7780
31.34533	6.61581	29.6539
31.32144	6.64702	29.5208
31.29793	6.67211	29.3967
31.28651	6.69114	29.2574
31.28261	6.70780	29.1214
31.28836	6.72643	28.9882
31.29893	6.75105	28.8489
31.30803	6.78241	28.6945
31.28865	6.81783	28.5464
31.27604	6.84696	28.3950
31.27068	6.87104	28.2408
31.26103	6.89265	28.0864
31.24943	6.91016	27.9229
31.24449	6.92437	27.7624
31.21640	6.93838	27.5870
31.18833	6.94689	27.4205
31.18652	6.95031	27.2419
31.17811	6.95581	27.0663
31.17418	6.96604	26.8787
31.16722	6.97923	26.7425
31.16280	6.99325	26.6185
31.16244	7.00894	26.5155
31.14862	7.02667	26.3855
31.14324	7.04013	26.2372
31.13821	7.05121	26.0706
31.13379	7.06058	25.9072
31.12796	7.06890	25.7378
31.12446	7.07510	25.5742
31.12250	7.07989	25.4109
31.12138	7.08426	25.2413
31.11995	7.08832	25.0658
31.11942	7.09228	24.8781
31.11818	7.09598	24.6875
31.11601	7.09988	24.5087
31.11443	7.10322	24.3241
31.11249	7.10613	24.1427
31.11144	7.10858	23.9610
31.10921	7.11145	23.7733
31.10790	7.11478	23.5796
31.10535	7.12098	23.3828
31.10089	7.13005	23.1952
31.09388	7.14120	23.0044
31.08875	7.15429	22.8138
31.08288	7.16999	22.6200
31.07076	7.18565	22.4142
31.06094	7.19750	22.2023
31.05169	7.20648	21.9934
31.04368	7.21259	21.7816
31.03798	7.21792	21.5697
31.03012	7.22528	21.3667
31.01763	7.23714	21.1609
31.00064	7.25298	20.9430
30.98141	7.26940	20.7250
30.95822	7.28331	20.5193
30.94062	7.29472	20.3103
30.92134	7.30325	20.1044
30.88053	7.31587	19.8956
30.84325	7.33551	19.6866
30.81164	7.35510	19.4688
30.78643	7.37256	19.2568
30.78266	7.39265	19.0206
30.76787	7.42035	18.8058
30.74557	7.45070	18.5848
30.71721	7.47698	18.3729
30.69307	7.49891	18.1518
30.67637	7.51663	17.9338
30.66464	7.53205	17.7098
30.65590	7.54643	17.4888
30.64816	7.56049	17.2709
30.64067	7.57382	17.0650
30.63675	7.58536	16.8471
30.63365	7.59664	16.6472
30.63022	7.60951	16.4323
30.62727	7.62280	16.2142
30.62192	7.63710	16.0055
30.61678	7.65146	15.7995
30.61203	7.66650	15.5997
30.60059	7.68367	15.4029
30.58641	7.70021	15.2000
30.57180	7.71665	15.0003
30.55994	7.73141	14.8034
30.55018	7.74368	14.6189
30.54310	7.75374	14.4342
30.53437	7.76343	14.2466
30.52573	7.77338	14.0679
30.51750	7.78265	13.8833
30.50957	7.79091	13.6926
30.50144	7.79886	13.5139
30.49191	7.80654	13.3353
30.47811	7.81354	13.1538
30.47152	7.81937	12.9842
30.46244	7.82398	12.8025
30.45443	7.82865	12.6270
30.45184	7.83337	12.4545
30.45181	7.83936	12.2941
