Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
377	5.77947	3.1134947	139.4743	138.6612	7.118823	31.51020
378	5.78104	3.1134328	138.3940	137.5876	7.118633	31.50856
379	5.78164	3.1130140	137.3016	136.5019	7.118751	31.50383
380	5.78048	3.1122998	136.1999	135.4070	7.119247	31.49743
381	5.77710	3.1114442	135.1107	134.3244	7.120099	31.49152
382	5.77236	3.1106810	134.0212	133.2416	7.121075	31.48791
383	5.77090	3.1101454	132.9257	132.1529	7.121517	31.48379
384	5.78588	3.1105018	131.8180	131.0520	7.119404	31.47434
385	5.80385	3.1101260	130.7011	129.9419	7.117294	31.45394
386	5.80981	3.1098057	129.5781	128.8258	7.116681	31.44534
387	5.81011	3.1095716	128.4583	127.7128	7.116740	31.44297
388	5.80915	3.1093129	127.3384	126.5998	7.116972	31.44150
389	5.80825	3.1089865	126.2094	125.4777	7.117232	31.43923
390	5.80835	3.1085064	125.0896	124.3647	7.117445	31.43429
391	5.81562	3.1084691	123.9635	123.2455	7.116517	31.42764
392	5.82456	3.1083149	122.8374	122.1263	7.115438	31.41814
393	5.82865	3.1081731	121.7114	121.0071	7.114968	31.41329
394	5.83012	3.1081297	120.5792	119.8818	7.114780	31.41198
395	5.83153	3.1083815	119.4594	118.7687	7.114445	31.41401
396	5.83805	3.1088055	118.3273	117.6435	7.113372	31.41323
397	5.84118	3.1088174	117.1922	116.5153	7.112944	31.41099
398	5.84285	3.1088601	116.0540	115.3840	7.112685	31.41045
399	5.84902	3.1088536	114.9218	114.2586	7.111882	31.40519
400	5.85453	3.1085949	113.7867	113.1304	7.111293	31.39772
401	5.85817	3.1084961	112.6546	112.0052	7.110858	31.39377
402	5.86019	3.1084711	111.5163	110.8738	7.110590	31.39215
403	5.86064	3.1083970	110.3750	109.7393	7.110546	31.39144
404	5.86049	3.1083843	109.2520	108.6230	7.110547	31.39197
405	5.86024	3.1083348	108.1290	107.5069	7.110580	31.39218
406	5.86024	3.1082852	107.0030	106.3876	7.110581	31.39216
407	5.86064	3.1081865	105.8982	105.2894	7.110557	31.39121
408	5.86145	3.1080139	104.7996	104.1974	7.110520	31.38905
409	5.86347	3.1078414	103.7008	103.1052	7.110329	31.38576
