Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
255	6.17741	3.1125525	89.1062	88.5975	7.067960	31.15552
256	6.17690	3.1123554	88.2149	87.7116	7.068106	31.15422
257	6.17589	3.1121766	87.3207	86.8226	7.068306	31.15359
258	6.17619	3.1119795	86.4324	85.9396	7.068349	31.15154
259	6.17716	3.1117207	85.5320	85.0445	7.068340	31.14821
260	6.17813	3.1114990	84.6376	84.1554	7.068313	31.14528
261	6.17487	3.1107481	83.7127	83.2360	7.069087	31.14038
262	6.17792	3.1114923	82.8061	82.3347	7.068303	31.14625
263	6.18674	3.1118242	81.8997	81.4337	7.067006	31.14227
264	6.18852	3.1112824	80.9992	80.5384	7.067039	31.13506
265	6.18964	3.1112514	80.0834	79.6280	7.066894	31.13412
266	6.20427	3.1120016	79.1708	78.7208	7.064654	31.12945
267	6.21696	3.1119951	78.2552	77.8106	7.063043	31.11819
268	6.22022	3.1119578	77.3212	76.8820	7.062632	31.11523
269	6.22094	3.1118037	76.3720	75.9384	7.062601	31.11331
270	6.21987	3.1116189	75.4380	75.0098	7.062810	31.11268
271	6.21890	3.1114402	74.5039	74.0812	7.063002	31.11203
272	6.21854	3.1113107	73.5701	73.1529	7.063093	31.11136
273	6.21747	3.1112120	72.6360	72.2243	7.063258	31.11168
274	6.22196	3.1117162	71.6899	71.2837	7.062417	31.11359
275	6.23762	3.1131619	70.7497	70.3490	7.059694	31.11570
276	6.26966	3.1147185	69.8035	69.4083	7.054863	31.10404
277	6.29045	3.1155552	68.8543	68.4646	7.051813	31.09474
278	6.30475	3.1158010	67.9082	67.5240	7.049876	31.08484
279	6.31017	3.1163239	66.9619	66.5833	7.048913	31.08611
280	6.31502	3.1168839	66.0188	65.6456	7.048001	31.08829
281	6.32519	3.1162309	65.0695	64.7019	7.047039	31.07225
282	6.33547	3.1184410	64.1263	63.7641	7.044613	31.08769
283	6.39022	3.1218772	63.1831	62.8264	7.036015	31.07608
284	6.41628	3.1228933	62.2247	61.8735	7.032229	31.06397
285	6.43878	3.1240882	61.2755	60.9298	7.028803	31.05708
286	6.46057	3.1246177	60.2957	59.9557	7.025801	31.04354
287	6.47791	3.1252828	59.3403	59.0058	7.023288	31.03553
288	6.48833	3.1255968	58.3820	58.0531	7.021814	31.02996
289	6.49295	3.1258307	57.4144	57.0911	7.021101	31.02878
290	6.49987	3.1264960	56.4468	56.1290	7.019885	31.03024
291	6.52452	3.1279812	55.4701	55.1579	7.016055	31.02461
292	6.55808	3.1297687	54.4903	54.1838	7.010972	31.01422
293	6.60375	3.1315874	53.5197	53.2188	7.004379	30.99321
294	6.64721	3.1327217	52.5277	52.2325	6.998410	30.96675
295	6.68225	3.1334428	51.5479	51.2583	6.993695	30.94342
296	6.70948	3.1339913	50.5560	50.2722	6.990036	30.92529
297	6.74706	3.1347373	49.5763	49.2980	6.985005	30.90000
298	6.77661	3.1350390	48.5995	48.3269	6.981189	30.87714
299	6.78539	3.1351250	47.6106	47.3436	6.980043	30.87062
300	6.78999	3.1354702	46.6125	46.3512	6.979284	30.87070
301	6.81244	3.1366053	45.5841	45.3287	6.975936	30.86335
302	6.83872	3.1368516	44.5920	44.3422	6.972557	30.84288
303	6.84814	3.1369623	43.6395	43.3952	6.971324	30.83606
304	6.85321	3.1370731	42.7511	42.5119	6.970626	30.83311
305	6.86580	3.1378751	41.8718	41.6375	6.968665	30.83095
306	6.90917	3.1396832	40.9558	40.7267	6.962426	30.81213
307	6.94827	3.1408125	40.0521	39.8282	6.957052	30.78978
308	6.97994	3.1423558	39.1698	38.9509	6.952395	30.77859
309	7.05234	3.1451531	38.2721	38.0583	6.942146	30.74464
310	7.19096	3.1493042	37.3835	37.1748	6.923194	30.66653
311	7.32806	3.1519053	36.4614	36.2579	6.905252	30.57356
312	7.41945	3.1552128	35.5547	35.3563	6.892574	30.52885
313	7.51647	3.1577357	34.6449	34.4517	6.879628	30.47098
314	7.56312	3.1586755	33.7349	33.5469	6.873538	30.44053
315	7.58656	3.1594919	32.8190	32.6362	6.870307	30.42912
316	7.60681	3.1602589	31.9000	31.7223	6.867489	30.41998
317	7.63245	3.1612549	30.9840	30.8115	6.863915	30.40858
318	7.65615	3.1619230	30.0803	29.9129	6.860732	30.39539
319	7.67986	3.1633589	29.1735	29.0112	6.857189	30.39036
320	7.75040	3.1667517	28.2606	28.1034	6.847114	30.36531
321	7.89854	3.1712668	27.3295	27.1776	6.827274	30.28486
322	8.00108	3.1730816	26.4105	26.2637	6.814196	30.21574
323	8.03129	3.1737319	25.4821	25.3406	6.810285	30.19694
324	8.04819	3.1744755	24.5570	24.4206	6.807916	30.19061
325	8.10698	3.1781148	23.6137	23.4826	6.799241	30.17866
326	8.32012	3.1852114	22.6764	22.5506	6.770785	30.07069
327	8.50785	3.1897796	21.7420	21.6215	6.746637	29.95885
328	8.63123	3.1929651	20.8017	20.6864	6.730753	29.88784
329	8.71572	3.1958166	19.8583	19.7482	6.719607	29.84646
330	8.77986	3.1976185	18.8936	18.7889	6.711322	29.81149
331	8.81638	3.1985878	17.9075	17.8084	6.706630	29.79123
332	8.84454	3.1999988	16.9032	16.8097	6.702717	29.78255
333	8.88928	3.2019075	15.9049	15.8170	6.696667	29.76510
334	8.94045	3.2039970	14.9249	14.8424	6.689803	29.74415
335	8.99131	3.2058381	13.9297	13.8527	6.683096	29.72096
336	9.03539	3.2077171	12.9254	12.8540	6.677164	29.70384
