Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2115	12.78314	0.2985788	-0.0212	-0.0211	7.306031	2.07211
2116	12.75917	0.4505444	-0.0305	-0.0304	7.258379	3.20962
2117	12.72866	1.7777249	-0.0243	-0.0242	6.788515	14.06850
2118	12.65283	2.5864668	-0.0306	-0.0304	6.502883	21.23558
2119	12.57639	1.4264742	-0.0243	-0.0242	6.937450	11.12177
2120	12.53877	0.4609554	-0.0305	-0.0303	7.289841	3.30779
2121	12.50909	0.5838212	-0.0304	-0.0302	7.251515	4.25991
2122	12.49453	0.5831217	-0.0274	-0.0273	7.254054	4.25609
2123	12.48627	0.5107560	-0.0275	-0.0273	7.280821	3.69526
2124	12.47716	0.4334848	-0.0305	-0.0303	7.309247	3.10329
2125	12.46298	0.3983867	-0.0305	-0.0304	7.323700	2.83773
2126	12.44586	0.3649497	-0.0394	-0.0392	7.338013	2.58648
2127	12.42954	0.3333033	-0.0305	-0.0304	7.351545	2.35009
2128	12.41567	0.3329815	-0.0366	-0.0364	7.353914	2.34854
2129	12.39977	0.3485340	-0.0336	-0.0335	7.351152	2.46612
2130	12.38203	0.3611709	-0.0275	-0.0273	7.349675	2.56235
2131	12.36370	0.3414440	-0.0305	-0.0304	7.359468	2.41521
2132	12.34532	0.3100453	-0.0336	-0.0335	7.373273	2.18143
2133	12.32695	0.2914219	-0.0305	-0.0304	7.382669	2.04388
2134	12.30692	0.2764853	-0.0276	-0.0274	7.391070	1.93419
2135	12.28381	0.2562849	-0.0336	-0.0335	7.401772	1.78616
2136	12.25993	0.2461024	-0.0336	-0.0335	7.409185	1.71233
2137	12.23750	0.2402368	-0.0336	-0.0334	7.414896	1.67024
2138	12.21716	0.2132130	-0.0337	-0.0335	7.427440	1.47341
2139	12.19815	0.1912588	-0.0367	-0.0365	7.438016	1.31467
2140	12.17985	0.1846528	-0.0307	-0.0305	7.443294	1.26752
