Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
269	12.42673	3.3832606	0.8744	0.8696	6.236416	28.72460
270	12.40605	3.3854726	0.8774	0.8726	6.237741	28.76122
271	12.43863	3.3863559	0.8744	0.8696	6.234055	28.74462
272	12.49777	3.3834822	0.8561	0.8514	6.229005	28.67250
273	12.53391	3.3806542	0.8471	0.8424	6.226310	28.61847
274	12.54644	3.3791230	0.8471	0.8425	6.225575	28.59459
275	12.51466	3.3796506	0.8440	0.8394	6.228659	28.62368
276	12.47998	3.3816967	0.8532	0.8485	6.231491	28.66928
277	12.45969	3.3832348	0.8563	0.8516	6.233023	28.69920
278	12.45915	3.3840355	0.8503	0.8456	6.232786	28.70714
279	12.49226	3.3817919	0.8472	0.8426	6.230189	28.66083
280	12.51760	3.3797141	0.8442	0.8396	6.228333	28.62204
281	12.52240	3.3788375	0.8443	0.8397	6.228158	28.61018
282	12.50951	3.3795491	0.8595	0.8548	6.229228	28.62664
283	12.49753	3.3810104	0.8717	0.8669	6.229931	28.64947
284	12.48699	3.3822813	0.8779	0.8731	6.230555	28.66942
285	12.48746	3.3832599	0.8718	0.8670	6.230148	28.67825
286	12.51125	3.3815312	0.8536	0.8489	6.228326	28.64392
287	12.53121	3.3793265	0.8353	0.8307	6.227071	28.60807
288	12.53583	3.3782212	0.8232	0.8187	6.226997	28.59420
289	12.52252	3.3782341	0.8263	0.8218	6.228365	28.60443
290	12.48734	3.3795175	0.8385	0.8339	6.231526	28.64321
291	12.46962	3.3808836	0.8446	0.8399	6.232856	28.66954
292	12.46052	3.3822117	0.8568	0.8521	6.233310	28.68895
293	12.47040	3.3820527	0.8631	0.8583	6.232349	28.67992
294	12.49202	3.3802989	0.8751	0.8703	6.230759	28.64698
295	12.50406	3.3798794	0.8782	0.8734	6.229670	28.63388
296	12.51017	3.3811119	0.8782	0.8734	6.228591	28.64080
297	12.51442	3.3820586	0.8631	0.8584	6.227807	28.64645
298	12.51658	3.3806861	0.8327	0.8281	6.228084	28.63194
299	12.51664	3.3779928	0.8175	0.8130	6.229059	28.60663
300	12.50807	3.3765385	0.8084	0.8040	6.230473	28.59950
301	12.44963	3.3755296	0.8298	0.8252	6.236877	28.63446
302	12.35791	3.3768895	0.8541	0.8494	6.245867	28.71722
303	12.30388	3.3793163	0.8816	0.8767	6.250571	28.78147
304	12.26285	3.3815340	0.9029	0.8979	6.254007	28.83391
305	12.29542	3.3823151	0.8999	0.8950	6.250343	28.81625
306	12.36537	3.3805480	0.8786	0.8738	6.243752	28.74597
307	12.41328	3.3771175	0.8512	0.8465	6.240055	28.67709
308	12.42954	3.3751361	0.8209	0.8164	6.239098	28.64607
309	12.41901	3.3748124	0.8148	0.8103	6.240305	28.65105
310	12.37725	3.3756891	0.8240	0.8195	6.244305	28.69115
311	12.33828	3.3773152	0.8392	0.8346	6.247743	28.73625
312	12.31056	3.3788525	0.8544	0.8497	6.250050	28.77198
313	12.30800	3.3798816	0.8606	0.8559	6.249937	28.78365
314	12.34807	3.3796842	0.8636	0.8589	6.245860	28.75109
315	12.39135	3.3776448	0.8637	0.8590	6.242130	28.69878
316	12.41244	3.3763046	0.8637	0.8590	6.240439	28.67008
317	12.41632	3.3761459	0.8517	0.8470	6.240095	28.66562
318	12.41346	3.3765650	0.8486	0.8440	6.240238	28.67175
319	12.41160	3.3766984	0.8486	0.8439	6.240381	28.67442
320	12.40933	3.3765333	0.8456	0.8410	6.240676	28.67460
321	12.39947	3.3766604	0.8518	0.8471	6.241650	28.68332
322	12.38705	3.3772511	0.8547	0.8500	6.242719	28.69836
323	12.38299	3.3777974	0.8671	0.8623	6.242939	28.70660
324	12.38245	3.3782356	0.8640	0.8592	6.242833	28.71114
325	12.38974	3.3777655	0.8579	0.8532	6.242252	28.70115
326	12.40043	3.3765651	0.8520	0.8473	6.241586	28.68169
327	12.40539	3.3766286	0.8397	0.8351	6.241049	28.67851
328	12.40802	3.3760824	0.8459	0.8412	6.240978	28.67136
329	12.40515	3.3761142	0.8490	0.8443	6.241263	28.67385
330	12.39774	3.3767811	0.8642	0.8594	6.241785	28.68577
