Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2546	5.34586	3.0806721	59.0226	58.6900	7.189823	31.58537
2547	5.35355	3.0807884	58.7668	58.4357	7.188763	31.57956
2548	5.35915	3.0808925	58.5081	58.1785	7.187981	31.57559
2549	5.36345	3.0809660	58.2616	57.9334	7.187382	31.57250
2550	5.36610	3.0810149	58.0152	57.6884	7.187009	31.57068
2551	5.36885	3.0813153	57.7592	57.4339	7.186488	31.57162
2552	5.37309	3.0815788	57.5220	57.1980	7.185795	31.57072
2553	5.37819	3.0817565	57.2814	56.9588	7.185038	31.56805
2554	5.38339	3.0818422	57.0258	56.7047	7.184317	31.56425
2555	5.38804	3.0818483	56.7732	56.4535	7.183709	31.56006
2556	5.39109	3.0818665	56.5299	56.2116	7.183301	31.55751
2557	5.39329	3.0819278	56.2832	55.9664	7.182979	31.55626
2558	5.39484	3.0819093	56.0336	55.7182	7.182784	31.55471
2559	5.39609	3.0819583	55.7838	55.4699	7.182591	31.55421
2560	5.39694	3.0820134	55.5372	55.2247	7.182447	31.55415
2561	5.39859	3.0820623	55.2846	54.9736	7.182202	31.55328
2562	5.40034	3.0821052	55.0412	54.7315	7.181949	31.55223
2563	5.40159	3.0821296	54.8039	54.4956	7.181769	31.55145
2564	5.40244	3.0821602	54.5511	54.2443	7.181638	31.55112
2565	5.40294	3.0821601	54.3138	54.0083	7.181568	31.55076
2566	5.40374	3.0821907	54.0611	53.7571	7.181443	31.55047
2567	5.40454	3.0821599	53.8145	53.5119	7.181351	31.54949
2568	5.40534	3.0821905	53.5709	53.2697	7.181226	31.54920
2569	5.40559	3.0821905	53.3215	53.0217	7.181188	31.54909
2570	5.40549	3.0822210	53.0747	52.7764	7.181179	31.54965
2571	5.40504	3.0821903	52.8313	52.5343	7.181248	31.54984
2572	5.40474	3.0822454	52.5877	52.2921	7.181252	31.55087
2573	5.40519	3.0822208	52.3381	52.0440	7.181201	31.55028
2574	5.40605	3.0821288	52.0915	51.7988	7.181135	31.54856
2575	5.40755	3.0822452	51.8510	51.5597	7.180874	31.54858
2576	5.40955	3.0824045	51.5955	51.3056	7.180526	31.54863
2577	5.41145	3.0824535	51.3549	51.0664	7.180250	31.54751
2578	5.41310	3.0825086	51.1114	50.8243	7.180003	31.54670
2579	5.41365	3.0823430	50.8618	50.5761	7.180015	31.54443
2580	5.41350	3.0821896	50.6243	50.3400	7.180110	31.54295
2581	5.41350	3.0821588	50.3717	50.0889	7.180121	31.54272
2582	5.41365	3.0822446	50.1313	49.8498	7.180050	31.54367
2583	5.41435	3.0822752	49.8816	49.6016	7.179938	31.54348
2584	5.41500	3.0824039	49.6322	49.3536	7.179780	31.54444
2585	5.41550	3.0824529	49.3916	49.1144	7.179684	31.54464
2586	5.41605	3.0824651	49.1420	48.8662	7.179601	31.54438
2587	5.41640	3.0823056	48.9016	48.6272	7.179636	31.54237
2588	5.41635	3.0821890	48.6518	48.3789	7.179699	31.54121
2589	5.41605	3.0821582	48.4052	48.1337	7.179748	31.54127
2590	5.41560	3.0818638	48.1558	47.8856	7.179958	31.53848
2591	5.41395	3.0816921	47.9061	47.6374	7.180256	31.53821
2592	5.41155	3.0816920	47.6686	47.4013	7.180560	31.54058
2593	5.41030	3.0817778	47.4192	47.1533	7.180669	31.54285
2594	5.41025	3.0817839	47.1696	46.9051	7.180667	31.54308
2595	5.41015	3.0816612	46.9169	46.6539	7.180739	31.54191
2596	5.40940	3.0813974	46.6795	46.4178	7.180971	31.53974
2597	5.40760	3.0812931	46.4268	46.1665	7.181253	31.54038
2598	5.40595	3.0811643	46.1863	45.9275	7.181528	31.54059
2599	5.40399	3.0809803	45.9429	45.6855	7.181872	31.54046
2600	5.40174	3.0808699	45.6931	45.4371	7.182215	31.54145
2601	5.39969	3.0809312	45.4496	45.1949	7.182441	31.54419
2602	5.39859	3.0808269	45.2060	44.9527	7.182633	31.54416
2603	5.39729	3.0807226	44.9655	44.7136	7.182850	31.54432
2604	5.39579	3.0807042	44.7252	44.4746	7.183048	31.54563
2605	5.39489	3.0806367	44.4814	44.2323	7.183194	31.54583
2606	5.39404	3.0805508	44.2349	43.9872	7.183344	31.54578
2607	5.39264	3.0805200	43.9884	43.7421	7.183535	31.54687
2608	5.39154	3.0805813	43.7480	43.5031	7.183638	31.54871
2609	5.39154	3.0806119	43.4984	43.2549	7.183616	31.54918
2610	5.39194	3.0806670	43.2608	43.0187	7.183530	31.54954
2611	5.39279	3.0806669	43.0113	42.7705	7.183415	31.54886
2612	5.39379	3.0806423	42.7738	42.5344	7.183294	31.54776
2613	5.39419	3.0805809	42.5302	42.2922	7.183270	31.54681
2614	5.39379	3.0805195	42.2838	42.0472	7.183348	31.54661
2615	5.39269	3.0804888	42.0403	41.8051	7.183501	31.54741
2616	5.39164	3.0805194	41.7968	41.5630	7.183614	31.54886
2617	5.39104	3.0804887	41.5532	41.3208	7.183702	31.54920
2618	5.39044	3.0804028	41.3128	41.0817	7.183820	31.54891
2619	5.38944	3.0803169	41.0753	40.8456	7.183989	31.54899
2620	5.38854	3.0802678	40.8318	40.6034	7.184126	31.54940
2621	5.38784	3.0802861	40.5823	40.3554	7.184200	31.55038
2622	5.38754	3.0802677	40.3447	40.1192	7.184243	31.55057
2623	5.38754	3.0803718	40.0981	39.8740	7.184182	31.55187
2624	5.38834	3.0804882	39.8546	39.6319	7.184011	31.55255
2625	5.39009	3.0806721	39.6142	39.3928	7.183682	31.55311
2626	5.39239	3.0807823	39.3706	39.1506	7.183322	31.55231
2627	5.39469	3.0808251	39.1362	38.9175	7.182997	31.55074
2628	5.39674	3.0810151	38.8986	38.6812	7.182626	31.55108
2629	5.39979	3.0811622	38.6494	38.4334	7.182149	31.55000
2630	5.40329	3.0812234	38.3904	38.1759	7.181660	31.54752
2631	5.40590	3.0813398	38.1438	37.9307	7.181258	31.54651
2632	5.40810	3.0813519	37.8973	37.6856	7.180963	31.54470
2633	5.40975	3.0814806	37.6566	37.4463	7.180676	31.54472
2634	5.41180	3.0815725	37.4133	37.2044	7.180357	31.54395
2635	5.41395	3.0816889	37.1728	36.9652	7.180013	31.54336
2636	5.41605	3.0817747	36.9353	36.7291	7.179692	31.54247
2637	5.41835	3.0818911	36.6948	36.4900	7.179328	31.54174
2638	5.42045	3.0819033	36.4452	36.2418	7.179046	31.54002
2639	5.42236	3.0820074	36.2200	36.0178	7.178740	31.53952
2640	5.42461	3.0822771	35.9704	35.7697	7.178301	31.54058
2641	5.42801	3.0824181	35.7299	35.5305	7.177783	31.53909
2642	5.43151	3.0823321	35.4984	35.3004	7.177373	31.53493
2643	5.43337	3.0822462	35.2520	35.0553	7.177175	31.53234
2644	5.43347	3.0820989	35.0144	34.8191	7.177235	31.53070
2645	5.43196	3.0819640	34.7739	34.5800	7.177495	31.53070
2646	5.42976	3.0819210	34.5364	34.3438	7.177796	31.53239
2647	5.42821	3.0818903	34.2958	34.1046	7.178006	31.53362
2648	5.42736	3.0819331	34.0586	33.8687	7.178087	31.53502
2649	5.42716	3.0819515	33.8151	33.6265	7.178098	31.53553
2650	5.42756	3.0820250	33.5898	33.4026	7.178002	31.53610
2651	5.42866	3.0821843	33.3402	33.1544	7.177769	31.53699
2652	5.43096	3.0823559	33.0997	32.9152	7.177376	31.53688
