Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
29.90452	7.48460	27.4406
29.90598	7.48239	27.7071
29.90783	7.48087	27.9647
29.90895	7.48050	28.2433
29.91185	7.48055	28.5313
29.91583	7.47924	28.7858
29.91766	7.47698	29.0494
29.91962	7.47540	29.3252
29.92047	7.47451	29.5947
29.92114	7.47398	29.8554
29.92151	7.47356	30.1218
29.92163	7.47314	30.3917
29.92229	7.47293	30.6521
29.92414	7.47277	30.9159
29.92330	7.47293	31.1796
29.92301	7.47283	31.4492
29.92356	7.47267	31.7036
29.92314	7.47272	31.9702
29.92396	7.47277	32.2338
29.92397	7.47293	32.4975
29.93048	7.47293	32.7611
29.93218	7.47304	33.0187
29.93285	7.47304	33.2791
29.93329	7.47293	33.5488
29.93416	7.47293	33.8004
29.93425	7.47330	34.0669
29.93477	7.47409	34.3275
29.93358	7.47503	34.5851
29.93106	7.47546	34.8639
29.93015	7.47509	35.1214
29.92998	7.47477	35.3850
29.92983	7.47535	35.6516
29.92965	7.47672	35.9152
29.92891	7.47782	36.1726
29.92761	7.47829	36.4302
29.92749	7.47845	36.6909
29.92773	7.47803	36.9606
29.93041	7.47777	37.2150
29.93175	7.47782	37.4786
29.93146	7.47803	37.7362
29.93209	7.47808	37.9906
29.94434	7.47819	38.2543
29.94731	7.47682	38.5086
29.94487	7.47556	38.7814
29.94232	7.47572	39.0723
29.94055	7.47619	39.3210
29.93921	7.47708	39.5844
29.93685	7.47772	39.8449
29.93609	7.47808	40.0964
29.93745	7.47835	40.3661
29.93707	7.47850	40.6356
29.93741	7.47866	40.8871
29.93804	7.47887	41.1507
29.93766	7.47887	41.4203
29.94447	7.47882	41.6960
29.94407	7.47877	41.9596
29.94045	7.47887	42.2292
29.93964	7.47892	42.4898
29.94810	7.47908	42.7623
29.95528	7.47808	43.0261
29.95590	7.47609	43.2929
29.95795	7.47456	43.5594
29.95730	7.47351	43.8232
29.95746	7.47319	44.0836
29.97383	7.47272	44.3410
29.98810	7.46952	44.5986
29.99227	7.46531	44.8561
29.99534	7.46200	45.1287
29.99869	7.45974	45.3923
30.00111	7.45832	45.6529
30.00304	7.45732	45.9195
30.00506	7.45638	46.1892
30.00798	7.45507	46.4407
30.00934	7.45428	46.7012
30.01116	7.45333	46.9679
30.01164	7.45265	47.2284
30.01234	7.45118	47.4738
30.01450	7.44976	47.7495
30.02187	7.44771	48.0131
30.02676	7.44451	48.2766
30.03191	7.44093	48.5251
30.03607	7.43637	48.7917
30.04429	7.42817	49.0704
30.05581	7.41930	49.3340
30.06575	7.41080	49.5975
30.07341	7.40366	49.8581
30.08054	7.39842	50.1246
30.08371	7.39516	50.3854
30.08555	7.39327	50.6548
30.08727	7.39223	50.9183
30.09072	7.39139	51.1698
30.09622	7.39076	51.4274
30.09910	7.39049	51.6879
30.10017	7.39034	51.9606
30.10171	7.38986	52.2212
30.10480	7.38929	52.4725
30.11703	7.38871	52.7483
30.12445	7.38845	53.0118
30.13512	7.38840	53.2634
30.15399	7.38792	53.5239
30.16495	7.38299	53.7843
30.17470	7.37681	54.0480
30.18300	7.37114	54.3297
30.19178	7.36637	54.5873
30.21156	7.35405	54.8599
30.23490	7.32974	55.1295
30.25432	7.30843	55.3901
30.26904	7.29221	55.6476
30.27752	7.28200	55.9051
30.28207	7.27630	56.1626
30.28401	7.27327	56.4201
30.27163	7.27604	56.6685
30.25382	7.29514	56.9503
30.23882	7.31293	57.2079
30.23235	7.32241	57.4592
30.23922	7.32273	57.7199
30.25467	7.30937	57.9741
30.27018	7.29179	58.2439
