Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1696	6.77040	0.3934268	0.1073	0.1067	8.354746	3.27784
1697	6.78792	0.3295731	0.1044	0.1038	8.381775	2.71414
1698	6.80653	0.3257534	0.1044	0.1038	8.379797	2.67932
1699	6.81920	0.3520752	0.1077	0.1071	8.364679	2.90869
1700	6.82898	0.3457858	0.1075	0.1069	8.365692	2.85272
1701	6.84011	0.3439920	0.1077	0.1071	8.364286	2.83609
1702	6.84891	0.3498111	0.1015	0.1009	8.359729	2.88633
1703	6.85605	0.3343675	0.1109	0.1103	8.365622	2.75063
1704	6.86226	0.3278320	0.1046	0.1040	8.367459	2.69311
1705	6.86843	0.3129597	0.1079	0.1073	8.373244	2.56320
1706	6.87366	0.2886822	0.1081	0.1075	8.383624	2.35256
1707	6.87899	0.2843009	0.1020	0.1015	8.384593	2.31439
1708	6.88464	0.2916766	0.1049	0.1044	8.379971	2.37767
1709	6.89070	0.3154820	0.1049	0.1044	8.367516	2.58345
1710	6.89702	0.3075680	0.1052	0.1046	8.369963	2.51431
1711	6.90418	0.3071545	0.1082	0.1076	8.368701	2.51021
1712	6.91107	0.3141889	0.1112	0.1106	8.363982	2.57070
1713	6.91750	0.3138622	0.1052	0.1046	8.362828	2.56739
1714	6.92357	0.3051895	0.1083	0.1077	8.365678	2.49178
1715	6.92943	0.2819637	0.1084	0.1078	8.375383	2.29089
1716	6.93472	0.2549564	0.1023	0.1017	8.386907	2.05897
1717	6.93991	0.2384578	0.1054	0.1048	8.393505	1.91806
1718	6.94484	0.2253363	0.1114	0.1108	8.398563	1.80647
1719	6.94951	0.2113932	0.1086	0.1080	8.404029	1.68843
1720	6.95433	0.1969052	0.1086	0.1080	8.409685	1.56638
1721	6.95906	0.2076124	0.1087	0.1081	8.403800	1.65613
1722	6.96425	0.2405515	0.1025	0.1019	8.387542	1.93451
1723	6.96965	0.2531875	0.0994	0.0989	8.380578	2.04180
1724	6.97593	0.2456683	0.1117	0.1111	8.382779	1.97737
1725	6.98289	0.2434370	0.1058	0.1052	8.382387	1.95799
1726	6.99068	0.2366045	0.1088	0.1082	8.383949	1.89952
1727	6.99842	0.2220469	0.1148	0.1142	8.389071	1.77588
1728	7.00637	0.2039013	0.1119	0.1113	8.395762	1.62269
1729	7.01458	0.1935620	0.1119	0.1113	8.398794	1.53568
1730	7.02337	0.1850633	0.1059	0.1053	8.400854	1.46434
1731	7.03226	0.1793169	0.1092	0.1086	8.401631	1.41612
1732	7.04115	0.1733376	0.1152	0.1146	8.402506	1.36609
1733	7.04994	0.1658069	0.1092	0.1086	8.404094	1.30337
1734	7.05884	0.1681596	0.1122	0.1116	8.401197	1.32250
1735	7.06742	0.1656212	0.1059	0.1054	8.400571	1.30118
1736	7.07564	0.1612605	0.1061	0.1056	8.400838	1.26486
1737	7.08387	0.1934043	0.1032	0.1026	8.384620	1.53131
1738	7.09246	0.2602289	0.1093	0.1087	8.352265	2.09448
1739	7.10116	0.2959406	0.1125	0.1119	8.333965	2.39945
1740	7.11012	0.2957766	0.1063	0.1058	8.332229	2.39742
1741	7.11908	0.2680144	0.1033	0.1027	8.343264	2.15920
1742	7.12794	0.2460380	0.1063	0.1058	8.351578	1.97185
1743	7.13602	0.2281435	0.1096	0.1090	8.358127	1.82018
1744	7.14269	0.2133194	0.1064	0.1058	8.363523	1.69521
