Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
372	7.88885	2.2783543	0.9712	0.9659	7.247264	21.06343
373	7.89119	2.2787829	0.9712	0.9659	7.246729	21.06637
374	7.88439	2.2796074	0.9957	0.9903	7.247306	21.07879
375	7.87478	2.2795415	1.0170	1.0114	7.248704	21.08391
376	7.86114	2.2792558	1.0384	1.0327	7.250780	21.08923
377	7.84899	2.2779369	1.0566	1.0508	7.253134	21.08319
378	7.84655	2.2771787	1.0507	1.0449	7.253841	21.07698
379	7.84798	2.2765194	1.0264	1.0207	7.253949	21.06945
380	7.87282	2.2765741	0.9898	0.9844	7.250387	21.05506
381	7.90813	2.2775793	0.9778	0.9724	7.244889	21.04400
382	7.92822	2.2772989	0.9716	0.9663	7.242167	21.02910
383	7.93152	2.2780297	0.9962	0.9907	7.241354	21.03450
384	7.92376	2.2785024	1.0144	1.0088	7.242234	21.04393
385	7.90829	2.2782882	1.0359	1.0302	7.244532	21.05105
386	7.89570	2.2767772	1.0388	1.0331	7.247036	21.04334
387	7.89310	2.2764696	1.0421	1.0364	7.247552	21.04179
388	7.89034	2.2765740	1.0267	1.0211	7.247895	21.04451
389	7.89761	2.2768981	1.0176	1.0120	7.246707	21.04342
390	7.90271	2.2772277	1.0086	1.0031	7.245826	21.04369
391	7.90213	2.2779805	1.0117	1.0061	7.245553	21.05165
392	7.89852	2.2780025	1.0148	1.0092	7.246057	21.05405
393	7.89629	2.2775080	1.0211	1.0155	7.246608	21.05038
394	7.89735	2.2771508	1.0149	1.0093	7.246625	21.04613
395	7.89815	2.2773431	1.0149	1.0093	7.246421	21.04760
396	7.89793	2.2774750	1.0180	1.0124	7.246389	21.04906
397	7.89772	2.2779091	1.0150	1.0094	7.246214	21.05358
398	7.89751	2.2789313	1.0242	1.0186	7.245761	21.06405
399	7.89661	2.2790192	1.0333	1.0276	7.245848	21.06548
400	7.89507	2.2784037	1.0273	1.0216	7.246358	21.06018
401	7.89448	2.2774640	1.0274	1.0217	7.246885	21.05102
402	7.89395	2.2773761	1.0214	1.0157	7.247002	21.05045
403	7.89257	2.2783103	1.0183	1.0127	7.246757	21.06074
404	7.89098	2.2788544	1.0092	1.0037	7.246726	21.06720
405	7.88965	2.2789753	1.0031	0.9976	7.246857	21.06923
406	7.88986	2.2792061	1.0093	1.0038	7.246718	21.07144
407	7.89087	2.2796788	1.0185	1.0129	7.246351	21.07561
408	7.89002	2.2795579	1.0307	1.0251	7.246529	21.07489
409	7.88667	2.2791622	1.0277	1.0220	7.247192	21.07290
