Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
315	11.52668	2.9590796	0.8127	6.493399	25.37570
316	11.52132	2.9575764	0.8188	6.494589	25.36515
317	11.51274	2.9562486	0.8158	6.496078	25.35846
318	11.50463	2.9548727	0.8248	6.497533	25.35098
319	11.49921	2.9551021	0.8189	6.498063	25.35686
320	11.49904	2.9546857	0.8220	6.498243	25.35304
321	11.49705	2.9536177	0.8221	6.498882	25.34429
322	11.49116	2.9528335	0.8130	6.499856	25.34089
323	11.48481	2.9519226	0.8282	6.500933	25.33661
324	11.48318	2.9509214	0.8222	6.501506	25.32825
325	11.48592	2.9503303	0.8222	6.501422	25.32079
326	11.48872	2.9493051	0.8193	6.501499	25.30918
327	11.48452	2.9480087	0.8193	6.502479	25.29977
328	11.47654	2.9472070	0.8254	6.503701	25.29763
329	11.46960	2.9461883	0.8285	6.504887	25.29272
330	11.46779	2.9451938	0.8194	6.505478	25.28454
331	11.46756	2.9446935	0.8256	6.505698	25.27996
332	11.46471	2.9443440	0.8166	6.506159	25.27861
333	11.45789	2.9438439	0.8167	6.507132	25.27852
334	11.45009	2.9441333	0.8227	6.507912	25.28658
335	11.44432	2.9441092	0.8168	6.508580	25.29029
336	11.44223	2.9445431	0.8288	6.508652	25.29582
337	11.43903	2.9445492	0.8258	6.509016	25.29807
338	11.43670	2.9436393	0.8259	6.509635	25.29104
339	11.44048	2.9411509	0.8199	6.510166	25.26489
340	11.44298	2.9406208	0.8109	6.510085	25.25817
341	11.44357	2.9418196	0.8200	6.509554	25.26912
342	11.44298	2.9418798	0.8201	6.509597	25.27009
343	11.44386	2.9410967	0.8232	6.509801	25.26207
344	11.44461	2.9399763	0.8231	6.510148	25.25095
345	11.44432	2.9393319	0.8232	6.510431	25.24504
346	11.44217	2.9390669	0.8204	6.510780	25.24400
347	11.43972	2.9389345	0.8264	6.511111	25.24441
348	11.43478	2.9391272	0.8265	6.511603	25.24961
349	11.42884	2.9383324	0.8326	6.512591	25.24612
350	11.42610	2.9374292	0.8235	6.513254	25.23943
351	11.42616	2.9371582	0.8297	6.513353	25.23683
352	11.42616	2.9380735	0.8236	6.512998	25.24550
353	11.42331	2.9389768	0.8237	6.512974	25.25600
354	11.42040	2.9397718	0.8208	6.512999	25.26552
355	11.41854	2.9403500	0.8208	6.512988	25.27226
356	11.41359	2.9406211	0.8239	6.513449	25.27821
357	11.40917	2.9403862	0.8239	6.514046	25.27900
358	11.40679	2.9405308	0.8210	6.514263	25.28200
359	11.40475	2.9404285	0.8240	6.514536	25.28241
360	11.40120	2.9398262	0.8272	6.515177	25.27912
361	11.39597	2.9393866	0.8241	6.515947	25.27853
362	11.38894	2.9393565	0.8273	6.516765	25.28305
363	11.38248	2.9393204	0.8274	6.517518	25.28711
364	11.37859	2.9386881	0.8243	6.518211	25.28377
365	11.37615	2.9380739	0.8305	6.518729	25.27961
366	11.37650	2.9379234	0.8275	6.518748	25.27795
367	11.37714	2.9383810	0.8185	6.518496	25.28186
368	11.37748	2.9391519	0.8275	6.518157	25.28893
369	11.37551	2.9396819	0.8277	6.518177	25.29530
370	11.37347	2.9402661	0.8307	6.518183	25.30224
371	11.37394	2.9406817	0.8247	6.517968	25.30586
372	11.37469	2.9407962	0.8248	6.517837	25.30643
373	11.37289	2.9404167	0.8278	6.518191	25.30406
374	11.36679	2.9402060	0.8249	6.518973	25.30623
375	11.35976	2.9405433	0.8280	6.519648	25.31424
376	11.35389	2.9407060	0.8311	6.520257	25.31980
377	11.35349	2.9413807	0.8280	6.520041	25.32648
378	11.35477	2.9420253	0.8281	6.519644	25.33173
379	11.35471	2.9429290	0.8252	6.519299	25.34035
380	11.35424	2.9437244	0.8223	6.519042	25.34822
381	11.35256	2.9440498	0.8283	6.519109	25.35246
382	11.35099	2.9437606	0.8315	6.519401	25.35078
383	11.35018	2.9434593	0.8285	6.519612	25.34848
384	11.34815	2.9436702	0.8255	6.519762	25.35188
385	11.34518	2.9441945	0.8287	6.519898	25.35888
386	11.34158	2.9447610	0.8286	6.520090	25.36673
387	11.33758	2.9454301	0.8287	6.520289	25.37583
388	11.33409	2.9460148	0.8348	6.520460	25.38377
389	11.33055	2.9468346	0.8319	6.520547	25.39399
390	11.32777	2.9474315	0.8319	6.520633	25.40158
391	11.32492	2.9476304	0.8320	6.520882	25.40542
392	11.32191	2.9475400	0.8321	6.521263	25.40664
393	11.31889	2.9472386	0.8290	6.521726	25.40584
394	11.31599	2.9473652	0.8261	6.522010	25.40904
395	11.31483	2.9477451	0.8261	6.521995	25.41345
396	11.31390	2.9482154	0.8322	6.521918	25.41856
397	11.31175	2.9484927	0.8324	6.522056	25.42267
398	11.30966	2.9487159	0.8384	6.522208	25.42622
399	11.30740	2.9492767	0.8295	6.522249	25.43311
400	11.30520	2.9503019	0.8324	6.522101	25.44438
401	11.30288	2.9514177	0.8295	6.521932	25.45659
402	11.30003	2.9519787	0.8326	6.522039	25.46388
403	11.29783	2.9524794	0.8297	6.522096	25.47016
404	11.29673	2.9525277	0.8267	6.522203	25.47138
405	11.29510	2.9524794	0.8298	6.522408	25.47204
406	11.29255	2.9524794	0.8268	6.522701	25.47380
407	11.28919	2.9522140	0.8299	6.523190	25.47359
408	11.28554	2.9521115	0.8330	6.523649	25.47513
409	11.28310	2.9523951	0.8361	6.523817	25.47950
410	11.28258	2.9530406	0.8392	6.523625	25.48601
411	11.28275	2.9534207	0.8332	6.523456	25.48950
412	11.28194	2.9536319	0.8242	6.523467	25.49208
413	11.28003	2.9535414	0.8303	6.523721	25.49253
414	11.27881	2.9536560	0.8274	6.523816	25.49446
415	11.27864	2.9539517	0.8334	6.523721	25.49740
416	11.27696	2.9540724	0.8275	6.523866	25.49971
417	11.27354	2.9539819	0.8336	6.524294	25.50120
418	11.26994	2.9534208	0.8276	6.524925	25.49834
419	11.26513	2.9530709	0.8276	6.525613	25.49833
420	11.26276	2.9532761	0.8307	6.525805	25.50192
421	11.26241	2.9531976	0.8339	6.525876	25.50141
422	11.26166	2.9528658	0.8339	6.526092	25.49877
423	11.26079	2.9525401	0.8309	6.526319	25.49627
424	11.26056	2.9522746	0.8280	6.526450	25.49391
425	11.25998	2.9521118	0.8310	6.526580	25.49275
426	11.25778	2.9529805	0.8311	6.526493	25.50255
427	11.25505	2.9526306	0.8312	6.526942	25.50109
428	11.25459	2.9553760	0.8342	6.525921	25.52756
429	11.26960	2.9551043	0.8283	6.524307	25.51461
430	11.27649	2.9554542	0.8254	6.523379	25.51318
431	11.26641	2.9558104	0.8284	6.524396	25.52353
432	11.25801	2.9561847	0.8254	6.525213	25.53290
433	11.25146	2.9565167	0.8255	6.525833	25.54059
434	11.24550	2.9567521	0.8285	6.526425	25.54696
435	11.24150	2.9567703	0.8287	6.526877	25.54989
436	11.23768	2.9563659	0.8287	6.527473	25.54868
437	11.23548	2.9565168	0.8288	6.527666	25.55164
438	11.23484	2.9572230	0.8289	6.527463	25.55881
439	11.23386	2.9578629	0.8290	6.527325	25.56559
440	11.23305	2.9583761	0.8261	6.527217	25.57105
441	11.23183	2.9586960	0.8320	6.527231	25.57494
442	11.23079	2.9587021	0.8322	6.527349	25.57571
443	11.23056	2.9588168	0.8353	6.527330	25.57697
444	11.22975	2.9592274	0.8292	6.527262	25.58144
445	11.22784	2.9598191	0.8323	6.527250	25.58841
446	11.22483	2.9600244	0.8324	6.527514	25.59245
447	11.22228	2.9601150	0.8385	6.527771	25.59508
448	11.22118	2.9598433	0.8356	6.528003	25.59325
449	11.22112	2.9595837	0.8326	6.528112	25.59082
450	11.22095	2.9596139	0.8356	6.528120	25.59122
451	11.22014	2.9594931	0.8297	6.528260	25.59063
452	11.21823	2.9590886	0.8327	6.528638	25.58810
453	11.21580	2.9589920	0.8298	6.528954	25.58886
454	11.21371	2.9591430	0.8329	6.529134	25.59175
455	11.21157	2.9595113	0.8299	6.529235	25.59674
456	11.20943	2.9600548	0.8391	6.529268	25.60341
457	11.20741	2.9603809	0.8330	6.529372	25.60793
458	11.20509	2.9602662	0.8362	6.529683	25.60844
459	11.20289	2.9598193	0.8302	6.530110	25.60570
460	11.20220	2.9597288	0.8363	6.530225	25.60532
461	11.20261	2.9599582	0.8365	6.530089	25.60722
462	11.20232	2.9601152	0.8364	6.530061	25.60892
463	11.20075	2.9598797	0.8365	6.530332	25.60776
464	11.19960	2.9597288	0.8306	6.530524	25.60712
465	11.19856	2.9595356	0.8305	6.530719	25.60600
466	11.19723	2.9593182	0.8337	6.530957	25.60485
467	11.19520	2.9596141	0.8338	6.531073	25.60908
468	11.19381	2.9602059	0.8308	6.531000	25.61569
469	11.19416	2.9607312	0.8340	6.530755	25.62046
470	11.19538	2.9610271	0.8370	6.530499	25.62244
471	11.19584	2.9611056	0.8311	6.530415	25.62287
472	11.19497	2.9610271	0.8341	6.530546	25.62272
473	11.19341	2.9610272	0.8311	6.530725	25.62381
474	11.19185	2.9610272	0.8313	6.530904	25.62489
475	11.19104	2.9609366	0.8374	6.531032	25.62459
476	11.19092	2.9611480	0.8343	6.530963	25.62668
