Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
448	12.52623	3.3287647	0.8310	6.246006	28.13813
449	12.52689	3.3291877	0.8372	6.245783	28.14160
450	12.52989	3.3249707	0.8342	6.247008	28.09990
451	12.52749	3.3230586	0.8342	6.247954	28.08380
452	12.52090	3.3249708	0.8434	6.247944	28.10661
453	12.51904	3.3264036	0.8464	6.247615	28.12140
454	12.52150	3.3267634	0.8436	6.247228	28.12294
455	12.52516	3.3287016	0.8467	6.246141	28.13834
456	12.52935	3.3300718	0.8436	6.245205	28.14803
457	12.53463	3.3269463	0.8346	6.245795	28.11485
458	12.53793	3.3215001	0.8347	6.247436	28.06145
459	12.53301	3.3194121	0.8316	6.248709	28.04558
460	12.52168	3.3216895	0.8256	6.249059	28.07533
461	12.51676	3.3240810	0.8317	6.248699	28.10137
462	12.51868	3.3254505	0.8287	6.248000	28.11276
463	12.52060	3.3264351	0.8258	6.247441	28.12054
464	12.52192	3.3254315	0.8228	6.247670	28.11017
465	12.52240	3.3225160	0.8198	6.248683	28.08253
466	12.51970	3.3208946	0.8228	6.249555	28.06937
467	12.51401	3.3214688	0.8138	6.249939	28.07899
468	12.51047	3.3214688	0.8137	6.250307	28.08162
469	12.50945	3.3196205	0.8169	6.251088	28.06508
470	12.50687	3.3197467	0.8199	6.251310	28.06818
471	12.50322	3.3228696	0.8260	6.250552	28.10014
472	12.50394	3.3243020	0.8412	6.249955	28.11301
473	12.50699	3.3230273	0.8444	6.250101	28.09879
474	12.50819	3.3224026	0.8444	6.250204	28.09205
475	12.50813	3.3222007	0.8474	6.250284	28.09020
476	12.50813	3.3200369	0.8415	6.251074	28.06995
477	12.50639	3.3184727	0.8385	6.251826	28.05661
478	12.50202	3.3192043	0.8386	6.252015	28.06672
479	12.49914	3.3198351	0.8537	6.252085	28.07476
480	12.49884	3.3196837	0.8537	6.252171	28.07357
481	12.49938	3.3217213	0.8508	6.251371	28.09224
482	12.50154	3.3249394	0.8507	6.249972	28.12076
483	12.50550	3.3241758	0.8508	6.249838	28.11066
484	12.51029	3.3193178	0.8388	6.251111	28.06162
485	12.51095	3.3164422	0.8327	6.252091	28.03422
