Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
768	5.31356	3.0990075	66.1007	7.184323	31.82041
769	5.30557	3.0996466	66.3640	7.185012	31.83514
770	5.29689	3.1000892	66.6185	7.185896	31.84830
771	5.28856	3.1005625	66.8788	7.186718	31.86147
772	5.28152	3.1009744	67.1300	7.187406	31.87273
773	5.27624	3.1010298	67.3906	7.188062	31.87827
774	5.27145	3.1006244	67.6449	7.188901	31.87809
775	5.26422	3.0995308	67.9082	7.190425	31.87240
776	5.25555	3.0987630	68.1718	7.191959	31.87180
777	5.24727	3.0989720	68.4383	7.192918	31.88193
778	5.24159	3.0996173	68.7077	7.193307	31.89456
779	5.23955	3.1006558	68.9743	7.193017	31.90820
780	5.23965	3.1010615	69.2408	7.192792	31.91259
781	5.23451	3.0997097	69.5043	7.194186	31.90196
782	5.22086	3.0992000	69.7798	7.196224	31.90904
783	5.20134	3.0996488	70.0433	7.198501	31.93266
784	5.18263	3.1012098	70.3247	7.200075	31.96821
785	5.16969	3.1023409	70.5943	7.201136	31.99336
786	5.16138	3.1030356	70.8729	7.201837	32.00911
787	5.15800	3.1044250	71.1485	7.201527	32.02807
788	5.15750	3.1048309	71.4180	7.201378	32.03305
789	5.15576	3.1054273	71.6906	7.201286	32.04139
790	5.15248	3.1056058	71.9630	7.201618	32.04644
791	5.14786	3.1059195	72.2388	7.202050	32.05432
792	5.14184	3.1064915	72.5080	7.202521	32.06650
793	5.13573	3.1071374	72.7716	7.202965	32.07962
794	5.12951	3.1080047	73.0411	7.203301	32.09536
795	5.12385	3.1087060	73.3197	7.203657	32.10869
796	5.12032	3.1091736	73.5861	7.203864	32.11729
797	5.11932	3.1095674	73.8587	7.203785	32.12261
798	5.11848	3.1098874	74.1433	7.203727	32.12694
799	5.11634	3.1101213	74.4158	7.203882	32.13154
800	5.11426	3.1102690	74.6854	7.204077	32.13510
801	5.11222	3.1103737	74.9579	7.204288	32.13812
802	5.11157	3.1105030	75.2213	7.204308	32.14009
803	5.11227	3.1104784	75.4969	7.204238	32.13901
804	5.11217	3.1105647	75.7725	7.204210	32.13995
805	5.11103	3.1107986	76.0389	7.204237	32.14359
806	5.10854	3.1112478	76.3116	7.204319	32.15099
807	5.10467	3.1115002	76.5871	7.204688	32.15747
808	5.10079	3.1115680	76.8686	7.205156	32.16184
809	5.09766	3.1118389	77.1381	7.205418	32.16782
810	5.09533	3.1121220	77.3986	7.205571	32.17318
811	5.09290	3.1124852	77.6682	7.205694	32.17954
812	5.08937	3.1129038	77.9317	7.205927	32.18760
813	5.08565	3.1132178	78.1890	7.206241	32.19466
