Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
442	15.18374	3.5123989	0.6223	5.919434	27.86900
443	15.18684	3.5122700	0.6284	5.919181	27.86566
444	15.19272	3.5121152	0.6314	5.918673	27.86012
445	15.19905	3.5131725	0.6436	5.917736	27.86493
446	15.20203	3.5161455	0.6376	5.916508	27.88896
447	15.20261	3.5165002	0.6376	5.916340	27.89167
448	15.20416	3.5162745	0.6346	5.916265	27.88858
449	15.20435	3.5177581	0.6195	5.915775	27.90149
450	15.20539	3.5156488	0.6135	5.916348	27.88221
451	15.20603	3.5118829	0.6135	5.917484	27.84865
452	15.20526	3.5120183	0.6106	5.917515	27.85039
453	15.20603	3.5153070	0.6197	5.916395	27.87875
454	15.20610	3.5129790	0.6469	5.917130	27.85823
455	15.20442	3.5125599	0.6591	5.917423	27.85573
456	15.20377	3.5126566	0.6651	5.917453	27.85704
457	15.20358	3.5113994	0.6592	5.917871	27.84612
458	15.20526	3.5161971	0.6441	5.916186	27.88712
459	15.20862	3.5123342	0.6350	5.917096	27.85077
460	15.20978	3.5118506	0.6229	5.917139	27.84570
461	15.21088	3.5167711	0.6200	5.915470	27.88818
462	15.21166	3.5202809	0.6291	5.914281	27.91848
463	15.21036	3.5206681	0.6412	5.914281	27.92280
464	15.20946	3.5206874	0.6413	5.914360	27.92361
465	15.20978	3.5204422	0.6413	5.914407	27.92123
466	15.21133	3.5197001	0.6414	5.914496	27.91360
467	15.21347	3.5195968	0.6444	5.914327	27.91118
468	15.21573	3.5196033	0.6475	5.914111	27.90962
469	15.21767	3.5196678	0.6535	5.913907	27.90881
470	15.21922	3.5197645	0.6536	5.913730	27.90856
471	15.22200	3.5198032	0.6567	5.913454	27.90692
472	15.22497	3.5191837	0.6446	5.913369	27.89937
473	15.22782	3.5185321	0.6356	5.913307	27.89163
474	15.22976	3.5186094	0.6205	5.913099	27.89093
475	15.23189	3.5196353	0.6175	5.912571	27.89843
476	15.23286	3.5207969	0.6266	5.912110	27.90795
477	15.23299	3.5211647	0.6388	5.911981	27.91109
478	15.23202	3.5208292	0.6631	5.912180	27.90882
479	15.23015	3.5211841	0.6691	5.912245	27.91327
480	15.22918	3.5211648	0.6570	5.912342	27.91379
481	15.22956	3.5202484	0.6570	5.912597	27.90546
