Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1178	6.57281	3.2135145	81.5417	81.0778	6.967875	31.90770
1179	6.57086	3.2135457	81.7761	81.3107	6.968103	31.90976
1180	6.56926	3.2136081	82.0105	81.5438	6.968271	31.91182
1181	6.56705	3.2137328	82.2482	81.7800	6.968483	31.91514
1182	6.56345	3.2137952	82.4796	82.0101	6.968895	31.91908
1183	6.55888	3.2138826	82.7050	82.2342	6.969414	31.92420
1184	6.55456	3.2140385	82.9334	82.4612	6.969867	31.92984
1185	6.55014	3.2140697	83.1585	82.6850	6.970395	31.93421
1186	6.54413	3.2141633	83.3901	82.9153	6.971086	31.94074
1187	6.53879	3.2141635	83.6122	83.1360	6.971742	31.94563
1188	6.53539	3.2141636	83.8437	83.3661	6.972161	31.94869
1189	6.53267	3.2141637	84.0751	83.5962	6.972497	31.95113
1190	6.52969	3.2141638	84.3064	83.8262	6.972866	31.95381
1191	6.52733	3.2141327	84.5409	84.0593	6.973174	31.95556
1192	6.52589	3.2141016	84.7693	84.2863	6.973370	31.95646
1193	6.52389	3.2140083	84.9945	84.5102	6.973666	31.95720
1194	6.52075	3.2140395	85.2260	84.7403	6.974037	31.96036
1195	6.51726	3.2140085	85.4574	84.9704	6.974484	31.96317
1196	6.51413	3.2140086	85.6920	85.2035	6.974871	31.96599
1197	6.51115	3.2139277	85.9265	85.4367	6.975280	31.96778
1198	6.50833	3.2139776	86.1548	85.6636	6.975604	31.97086
1199	6.50561	3.2139777	86.3772	85.8847	6.975941	31.97330
1200	6.50314	3.2139778	86.6176	86.1237	6.976246	31.97550
1201	6.50058	3.2139468	86.8430	86.3478	6.976580	31.97745
1202	6.49786	3.2140092	87.0744	86.5778	6.976886	31.98057
1203	6.49488	3.2140716	87.3027	86.8048	6.977223	31.98394
1204	6.48939	3.2141652	87.5463	87.0469	6.977851	31.99000
1205	6.48287	3.2142526	87.8052	87.3042	6.978608	31.99694
1206	6.47646	3.2143773	88.0426	87.5402	6.979333	32.00422
1207	6.47112	3.2143775	88.2619	87.7583	6.979989	32.00911
1208	6.46753	3.2144087	88.4934	87.9884	6.980417	32.01271
1209	6.46522	3.2144088	88.7309	88.2245	6.980704	32.01477
1210	6.46374	3.2144089	88.9683	88.4605	6.980891	32.01605
1211	6.46250	3.2144401	89.2058	88.6965	6.981030	32.01744
1212	6.46097	3.2145960	89.4342	88.9236	6.981145	32.02049
1213	6.45748	3.2146771	89.6717	89.1597	6.981535	32.02454
1214	6.45194	3.2148081	89.8970	89.3837	6.982150	32.03108
1215	6.44481	3.2148706	90.1192	89.6046	6.982994	32.03835
1216	6.43795	3.2149330	90.3537	89.8377	6.983807	32.04537
1217	6.43251	3.2149955	90.5791	90.0617	6.984444	32.05106
1218	6.42893	3.2149956	90.7982	90.2796	6.984887	32.05432
1219	6.42677	3.2149957	91.0297	90.5096	6.985155	32.05624
1220	6.42513	3.2149646	91.2612	90.7398	6.985376	32.05732
1221	6.42344	3.2149647	91.4803	90.9576	6.985587	32.05881
1222	6.42160	3.2150208	91.7119	91.1878	6.985789	32.06105
1223	6.41960	3.2150209	91.9525	91.4270	6.986039	32.06282
1224	6.41755	3.2150210	92.1775	91.6507	6.986294	32.06464
1225	6.41571	3.2150211	92.4121	91.8838	6.986524	32.06626
1226	6.41407	3.2150524	92.6465	92.1169	6.986714	32.06803
1227	6.41248	3.2150525	92.8752	92.3442	6.986913	32.06942
1228	6.41125	3.2150214	93.1003	92.5679	6.987084	32.07012
1229	6.40976	3.2150651	93.3256	92.7919	6.987248	32.07190
1230	6.40828	3.2150527	93.5508	93.0158	6.987441	32.07305
1231	6.40726	3.2150528	93.7704	93.2340	6.987571	32.07391
1232	6.40679	3.2150840	93.9894	93.4518	6.987616	32.07458
1233	6.40623	3.2150841	94.2178	93.6788	6.987690	32.07501
1234	6.40495	3.2151153	94.4370	93.8967	6.987836	32.07645
1235	6.40341	3.2151466	94.6532	94.1116	6.988012	32.07814
1236	6.40178	3.2151467	94.8755	94.3326	6.988217	32.07957
1237	6.40003	3.2151156	95.1100	94.5657	6.988451	32.08076
1238	6.39875	3.2151468	95.3323	94.7866	6.988597	32.08220
1239	6.39773	3.2151781	95.5578	95.0108	6.988711	32.08340
1240	6.39640	3.2151782	95.7800	95.2317	6.988879	32.08455
1241	6.39502	3.2152406	95.9991	95.4496	6.989021	32.08644
1242	6.39374	3.2152718	96.2247	95.6737	6.989167	32.08788
1243	6.39077	3.2154526	96.4437	95.8915	6.989443	32.09257
1244	6.38309	3.2155774	96.6600	96.1064	6.990324	32.10107
1245	6.37428	3.2155464	96.8975	96.3426	6.991422	32.10890
1246	6.36794	3.2155839	97.1197	96.5635	6.992184	32.11519
1247	6.36395	3.2155466	97.3389	96.7813	6.992696	32.11843
1248	6.36118	3.2154844	97.5582	96.9994	6.993070	32.12024
1249	6.35929	3.2154534	97.7836	97.2234	6.993322	32.12157
