Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
334	8.00979	2.5750778	0.9376	7.090964	24.00627
335	8.01022	2.5750433	0.9258	7.090923	24.00563
336	8.00542	2.5748024	0.9288	7.091678	24.00644
337	7.99818	2.5737010	0.9439	7.093165	24.00012
338	7.99387	2.5741657	0.9592	7.093526	24.00783
339	7.99328	2.5743435	0.9683	7.093522	24.01005
340	7.99589	2.5732192	0.9593	7.093698	23.99675
341	7.99972	2.5730012	0.9442	7.093286	23.99189
342	8.00340	2.5730872	0.9290	7.092753	23.99026
343	7.99855	2.5730872	0.9260	7.093402	23.99358
344	7.99323	2.5722900	0.9352	7.094490	23.98906
345	7.99019	2.5728693	0.9412	7.094626	23.99707
346	7.98758	2.5732192	0.9504	7.094812	24.00244
347	7.98796	2.5724162	0.9473	7.095138	23.99396
348	7.98971	2.5725768	0.9354	7.094827	23.99440
349	7.98993	2.5730299	0.9412	7.094586	23.99890
350	7.98817	2.5732479	0.9383	7.094720	24.00233
351	7.98221	2.5732537	0.9384	7.095517	24.00648
352	7.97550	2.5718256	0.9506	7.097086	23.99643
353	7.96949	2.5719576	0.9508	7.097832	24.00190
354	7.96555	2.5723189	0.9446	7.098191	24.00831
355	7.96528	2.5720666	0.9446	7.098345	24.00590
356	7.96278	2.5716938	0.9416	7.098855	24.00380
357	7.95885	2.5713785	0.9447	7.099532	24.00326
358	7.95379	2.5707535	0.9477	7.100504	24.00031
359	7.94810	2.5699795	0.9478	7.101632	23.99627
360	7.94262	2.5694119	0.9449	7.102635	23.99421
361	7.93885	2.5696069	0.9417	7.103051	23.99880
362	7.93640	2.5698706	0.9418	7.103256	24.00318
363	7.93529	2.5698420	0.9481	7.103419	24.00365
364	7.93449	2.5697846	0.9419	7.103553	24.00361
365	7.93188	2.5696299	0.9390	7.103976	24.00381
366	7.92779	2.5693604	0.9480	7.104653	24.00385
367	7.92354	2.5689076	0.9481	7.105438	24.00211
368	7.91913	2.5681682	0.9512	7.106379	23.99755
369	7.91535	2.5676753	0.9542	7.107119	23.99508
370	7.91424	2.5677555	0.9541	7.107231	23.99666
371	7.91790	2.5678415	0.9390	7.106697	23.99504
372	7.91955	2.5678357	0.9392	7.106478	23.99385
373	7.91817	2.5678873	0.9421	7.106640	23.99533
374	7.91562	2.5681052	0.9602	7.106881	23.99930
375	7.91408	2.5667010	0.9665	7.107749	23.98595
376	7.91551	2.5663113	0.9603	7.107739	23.98097
377	7.92014	2.5667640	0.9453	7.106903	23.98245
378	7.92455	2.5667754	0.9182	7.106304	23.97955
379	7.92109	2.5667353	0.9213	7.106788	23.98151
380	7.91854	2.5663113	0.9364	7.107331	23.97890
381	7.92040	2.5664717	0.9546	7.107005	23.97927
382	7.92364	2.5671594	0.9607	7.106246	23.98410
383	7.92705	2.5661507	0.9638	7.106262	23.97142
384	7.93093	2.5659616	0.9486	7.105829	23.96683
385	7.93119	2.5657439	0.9426	7.105895	23.96441
386	7.93321	2.5658298	0.9367	7.105583	23.96392
387	7.93428	2.5659329	0.9398	7.105392	23.96424
388	7.93172	2.5660705	0.9457	7.105670	23.96740
389	7.92806	2.5653657	0.9428	7.106495	23.96268
390	7.92529	2.5647355	0.9520	7.107163	23.95810
391	7.92364	2.5645465	0.9613	7.107474	23.95729
392	7.92051	2.5647355	0.9550	7.107807	23.96138
393	7.91695	2.5649189	0.9489	7.108200	23.96570
394	7.91487	2.5650278	0.9551	7.108428	23.96823
395	7.91078	2.5649476	0.9400	7.109017	23.97022
396	7.90658	2.5648846	0.9491	7.109612	23.97244
397	7.90281	2.5648675	0.9401	7.110127	23.97485
398	7.89909	2.5648159	0.9401	7.110653	23.97687
399	7.89564	2.5647071	0.9493	7.111169	23.97812
400	7.89272	2.5645181	0.9523	7.111652	23.97818
401	7.89054	2.5642259	0.9465	7.112082	23.97667
402	7.88837	2.5639567	0.9494	7.112503	23.97540
403	7.88619	2.5634984	0.9586	7.113012	23.97218
404	7.88417	2.5630517	0.9555	7.113495	23.96897
405	7.88247	2.5630746	0.9527	7.113713	23.97037
406	7.88061	2.5633724	0.9496	7.113823	23.97471
407	7.87907	2.5635558	0.9466	7.113944	23.97765
408	7.87849	2.5637448	0.9436	7.113933	23.97999
409	7.87976	2.5638536	0.9405	7.113710	23.98024
410	7.88157	2.5639739	0.9467	7.113410	23.98023
411	7.88306	2.5641458	0.9530	7.113129	23.98098
412	7.88369	2.5640140	0.9649	7.113106	23.97918
