Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
32.30595	6.33452	89.1571
32.31911	6.34756	89.4600
32.30845	6.35968	89.7327
32.28756	6.36255	90.0173
32.28454	6.35472	90.2900
32.28750	6.34321	90.5504
32.28952	6.33191	90.7989
32.28486	6.32087	91.0412
32.29181	6.30876	91.2592
32.29050	6.29813	91.4864
32.25158	6.28761	91.7197
32.24622	6.26540	91.9467
32.28533	6.23397	92.1921
32.32536	6.20694	92.4527
32.35023	6.18824	92.7374
32.37846	6.17785	93.0132
32.39014	6.17550	93.2886
32.39662	6.17790	93.5582
32.40887	6.18218	93.8218
32.39031	6.18717	94.0762
